"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"966";"A10435";"FB Sandwich Emmental";40;40;7;NA;5,71;0;0;40;100;0,335776104493524;"KW22.xlsx";2016
"967";"A10440";"FB Sandwich Hammer Ham";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0461692143678595;"KW22.xlsx";2016
"968";"A10450";"Sandwich Laugenkaiser";4;4;1;NA;4;0;0;4;100;0,0335776104493524;"KW22.xlsx";2016
"969";"A10451";"Sandwich Bauette";20,5;20,5;4;NA;5,13;0;0;20,5;100;0,172085253552931;"KW22.xlsx";2016
"970";"A10452";"Crispy Chicken";24;24;4;NA;6;0;0;24;100;0,201465662696114;"KW22.xlsx";2016
"971";"Total Gruppe";NA;11912,7;11912,7;1866;32,87;6,38;0;0;11912,7;NA;100;"KW22.xlsx";2016
"972";"A10000";"Küche";252,5;252,5;20;NA;12,63;0;0;252,5;100;2,77472527472527;"KW23.xlsx";2016
"973";"A10001";"Favorite";3177;3177;383;NA;8,3;0;0;3177;100;34,9120879120879;"KW23.xlsx";2016
"974";"A10002";"Green";2368;2368;291;NA;8,14;0;0;2368;100;26,021978021978;"KW23.xlsx";2016
"975";"A100039";"Portion Pommes";7,5;7,5;1;NA;7,5;0;0;7,5;100;0,0824175824175824;"KW23.xlsx";2016
"976";"A10006";"Menu Salat";299,5;299,5;185;NA;1,62;0;0;299,5;100;3,29120879120879;"KW23.xlsx";2016
"977";"A10007";"Senf Mayo Ketschup";1,5;1,5;3;NA;0,5;0;0;1,5;100;0,0164835164835165;"KW23.xlsx";2016
"978";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0164835164835165;"KW23.xlsx";2016
"979";"A10014";"Kitchen 4";889;889;68;NA;13,07;0;0;889;100;9,76923076923077;"KW23.xlsx";2016
"980";"A10020";"Local 0";1151;1151;138;NA;8,34;0;0;1151;100;12,6483516483516;"KW23.xlsx";2016
"981";"A10040";"Garden";649,5;649,5;75;28,03;23,17;0;0;649,5;100;7,13736263736264;"KW23.xlsx";2016
"982";"A10063";"Frucht 1.00";8;8;8;NA;1;0;0;8;100;0,0879120879120879;"KW23.xlsx";2016
"983";"A100700";"Yogi";1,8;1,8;1;NA;1,8;0;0;1,8;100;0,0197802197802198;"KW23.xlsx";2016
"984";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0769230769230769;"KW23.xlsx";2016
"985";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0241758241758242;"KW23.xlsx";2016
"986";"A10114";"Fitnessbrötli ";5,3;5,3;3;NA;1,77;0;0;5,3;100;0,0582417582417582;"KW23.xlsx";2016
"987";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0527472527472527;"KW23.xlsx";2016
"988";"A10123";"Russenzöpfli";10,1;10,1;4;NA;2,53;0;0;10,1;100;0,110989010989011;"KW23.xlsx";2016
"989";"A10126";"Apfel im Schlafrock";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0582417582417582;"KW23.xlsx";2016
"990";"A10128";"Aprikosenjalousie";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0846153846153846;"KW23.xlsx";2016
"991";"A10135";"Wähe";11,7;11,7;3;NA;3,9;0;0;11,7;100;0,128571428571429;"KW23.xlsx";2016
"992";"A10139";"Zitronencake-Schnitte 100g verpackt";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0318681318681319;"KW23.xlsx";2016
"993";"A10144";"Trockengebäck 100g verpackt";9,3;9,3;4;NA;2,33;0;0;9,3;100;0,102197802197802;"KW23.xlsx";2016
"994";"A10148";"Fruchttörtli";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0846153846153846;"KW23.xlsx";2016
"995";"A10164";"Hausgemachter Kuchen";27,5;27,5;10;NA;2,75;0;0;27,5;100;0,302197802197802;"KW23.xlsx";2016
"996";"A10200";"Birchermüesli Classic";52,7;52,7;16;NA;3,29;0;0;52,7;100;0,579120879120879;"KW23.xlsx";2016
"997";"A10409";"Sandwich Appenzell";22,5;22,5;4;NA;5,63;0;0;22,5;100;0,247252747252747;"KW23.xlsx";2016
"998";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,043956043956044;"KW23.xlsx";2016
"999";"A10411";"Sandwich Power Ham";8,5;8,5;2;NA;4,25;0;0;8,5;100;0,0934065934065934;"KW23.xlsx";2016
"1000";"A10413";"Sandwich Start Your Day";18;18;4;NA;4,5;0;0;18;100;0,197802197802198;"KW23.xlsx";2016
"1001";"A10417";"Sandwich Softie";8;8;2;NA;4;0;0;8;100;0,0879120879120879;"KW23.xlsx";2016
"1002";"A10435";"FB Sandwich Emmental";17;17;3;NA;5,67;0;0;17;100;0,186813186813187;"KW23.xlsx";2016
"1003";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0879120879120879;"KW23.xlsx";2016
"1004";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,10989010989011;"KW23.xlsx";2016
"1005";"A10452";"Crispy Chicken";43;43;7;NA;6,14;0;0;43;100;0,472527472527473;"KW23.xlsx";2016
"1006";"Total Gruppe";NA;9100;9100;1255;28,03;7,25;0;0;9100;NA;100;"KW23.xlsx";2016
"1007";"A10000";"Küche";290,1;290,1;21;NA;13,81;0;0;290,1;100;3,51100137971099;"KW24.xlsx";2016
"1008";"A10001";"Favorite";2838;2838;351;NA;8,09;0;0;2838;100;34,3475419359524;"KW24.xlsx";2016
"1009";"A10002";"Green";1704;1704;217;NA;7,85;0;0;1704;100;20,6230484351173;"KW24.xlsx";2016
"1010";"A100039";"Portion Pommes";22;22;4;NA;5,5;0;0;22;100;0,266260015007383;"KW24.xlsx";2016
"1011";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00363081838646431;"KW24.xlsx";2016
"1012";"A10006";"Menu Salat";201,5;201,5;129;NA;1,56;0;0;201,5;100;2,43869968290853;"KW24.xlsx";2016
"1013";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,00605136397744052;"KW24.xlsx";2016
"1014";"A10014";"Kitchen 4";964;964;74;NA;13,03;0;0;964;100;11,6670297485053;"KW24.xlsx";2016
"1015";"A10020";"Local 0";937;937;117;NA;8,01;0;0;937;100;11,3402560937235;"KW24.xlsx";2016
"1016";"A10040";"Garden";390,2;390,2;46;16,846;23,16;0;0;390,2;100;4,72248444799458;"KW24.xlsx";2016
"1017";"A10063";"Frucht 1.00";169;169;169;NA;1;0;0;169;100;2,04536102437489;"KW24.xlsx";2016
"1018";"A10072";"Schichtjoghurt";9;9;3;NA;3;0;0;9;100;0,108924551593929;"KW24.xlsx";2016
"1019";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0847190956841672;"KW24.xlsx";2016
"1020";"A10100";"Gipfel";94,9;94,9;73;NA;1,3;0;0;94,9;100;1,14854888291821;"KW24.xlsx";2016
"1021";"A10101";"Ragusa-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0290465470917145;"KW24.xlsx";2016
"1022";"A10103";"Vanille-Gipfel";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0871396412751434;"KW24.xlsx";2016
"1023";"A10108";"Laugenbrezel mit Butter";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0532520030014765;"KW24.xlsx";2016
"1024";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0266260015007383;"KW24.xlsx";2016
"1025";"A10112";"Maisbrötli";52,7;52,7;31;NA;1,7;0;0;52,7;100;0,63781376322223;"KW24.xlsx";2016
"1026";"A10116";"Semmel ";22,4;22,4;16;NA;1,4;0;0;22,4;100;0,271101106189335;"KW24.xlsx";2016
"1027";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0290465470917145;"KW24.xlsx";2016
"1028";"A10135";"Wähe";7,8;7,8;2;NA;3,9;0;0;7,8;100;0,094401278048072;"KW24.xlsx";2016
"1029";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0302568198872026;"KW24.xlsx";2016
"1030";"A10139";"Zitronencake-Schnitte 100g verpackt";5,8;5,8;2;NA;2,9;0;0;5,8;100;0,07019582213831;"KW24.xlsx";2016
"1031";"A10144";"Trockengebäck 100g verpackt";2,7;2,7;1;NA;2,7;0;0;2,7;100;0,0326773654781788;"KW24.xlsx";2016
"1032";"A10164";"Hausgemachter Kuchen";48;48;19;NA;2,53;0;0;48;100;0,580930941834289;"KW24.xlsx";2016
"1033";"A10200";"Birchermüesli Classic";25,6;25,6;8;NA;3,2;0;0;25,6;100;0,309829835644954;"KW24.xlsx";2016
"1034";"A10409";"Sandwich Appenzell";22;22;4;NA;5,5;0;0;22;100;0,266260015007383;"KW24.xlsx";2016
"1035";"A10410";"Sandwich Milano";16,5;16,5;4;NA;4,13;0;0;16,5;100;0,199695011255537;"KW24.xlsx";2016
"1036";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0484109118195241;"KW24.xlsx";2016
"1037";"A10413";"Sandwich Start Your Day";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,0544622757969646;"KW24.xlsx";2016
"1038";"A10415";"Sandwich Turkey";248,5;248,5;45;NA;5,52;0;0;248,5;100;3,00752789678794;"KW24.xlsx";2016
"1039";"A10416";"Sandwich Ticinese";24,5;24,5;4;NA;6,13;0;0;24,5;100;0,296516834894585;"KW24.xlsx";2016
"1040";"A10425";"Sandwich Italien";6;6;1;NA;6;0;0;6;100;0,0726163677292862;"KW24.xlsx";2016
"1041";"A10430";"Bagel Sandwich Fisherman's Catch";39,5;39,5;7;NA;5,64;0;0;39,5;100;0,478057754217801;"KW24.xlsx";2016
"1042";"A10440";"FB Sandwich Hammer Ham";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0665650037518457;"KW24.xlsx";2016
"1043";"A10450";"Sandwich Laugenkaiser";21,5;21,5;5;NA;4,3;0;0;21,5;100;0,260208651029942;"KW24.xlsx";2016
"1044";"A10451";"Sandwich Bauette";20,5;20,5;4;NA;5,13;0;0;20,5;100;0,248105923075061;"KW24.xlsx";2016
"1045";"A10452";"Crispy Chicken";36;36;6;NA;6;0;0;36;100;0,435698206375717;"KW24.xlsx";2016
"1046";"Total Gruppe";NA;8262,6;8262,6;1379;16,846;5,99;0;0;8262,6;NA;100;"KW24.xlsx";2016
"1047";"A10000";"Küche";104,4;104,4;20;NA;5,22;0;0;104,4;100;1,17643081707853;"KW25.xlsx";2016
"1048";"A10001";"Favorite";3219;3219;377;NA;8,54;0;0;3219;100;36,273283526588;"KW25.xlsx";2016
"1049";"A10002";"Green";1889;1889;235;NA;8,04;0;0;1889;100;21,2861859526949;"KW25.xlsx";2016
"1050";"A100039";"Portion Pommes";28;28;4;NA;7;0;0;28;100;0,315517843660908;"KW25.xlsx";2016
"1051";"A10006";"Menu Salat";282;282;172;NA;1,64;0;0;282;100;3,17771542544201;"KW25.xlsx";2016
"1052";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,0281712360411525;"KW25.xlsx";2016
"1053";"A10014";"Kitchen 4";1419;1419;111;NA;12,78;0;0;1419;100;15,9899935769582;"KW25.xlsx";2016
"1054";"A10020";"Local 0";1026;1026;124;NA;8,27;0;0;1026;100;11,561475271289;"KW25.xlsx";2016
"1055";"A10040";"Garden";578;578;71;24,976;23,14;0;0;578;100;6,51318977271447;"KW25.xlsx";2016
"1056";"A10060";"Frucht -.70";1,4;1,4;2;NA;0,7;0;0;1,4;100;0,0157758921830454;"KW25.xlsx";2016
"1057";"A10061";"Frucht -.80";2,4;2,4;3;NA;0,8;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1058";"A10063";"Frucht 1.00";11;11;11;NA;1;0;0;11;100;0,123953438581071;"KW25.xlsx";2016
"1059";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0180295910663376;"KW25.xlsx";2016
"1060";"A10073";"Saisonfrüchte geschnitten";21,5;21,5;6;NA;3,58;0;0;21,5;100;0,242272629953912;"KW25.xlsx";2016
"1061";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0146490427413993;"KW25.xlsx";2016
"1062";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0540887731990129;"KW25.xlsx";2016
"1063";"A10108";"Laugenbrezel mit Butter";4,6;4,6;2;NA;2,3;0;0;4,6;100;0,0518350743157207;"KW25.xlsx";2016
"1064";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0191564405079837;"KW25.xlsx";2016
"1065";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1066";"A10122";"Nussbrille";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0326786338077369;"KW25.xlsx";2016
"1067";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1068";"A10126";"Apfel im Schlafrock";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0326786338077369;"KW25.xlsx";2016
"1069";"A10128";"Aprikosenjalousie";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1070";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1071";"A10135";"Wähe";23,4;23,4;6;NA;3,9;0;0;23,4;100;0,263682769345188;"KW25.xlsx";2016
"1072";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0247906877162142;"KW25.xlsx";2016
"1073";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0270443865995064;"KW25.xlsx";2016
"1074";"A10164";"Hausgemachter Kuchen";5,5;5,5;2;NA;2,75;0;0;5,5;100;0,0619767192905356;"KW25.xlsx";2016
"1075";"A10200";"Birchermüesli Classic";19,7;19,7;6;NA;3,28;0;0;19,7;100;0,221989340004282;"KW25.xlsx";2016
"1076";"A10409";"Sandwich Appenzell";22;22;4;NA;5,5;0;0;22;100;0,247906877162142;"KW25.xlsx";2016
"1077";"A10410";"Sandwich Milano";8;8;2;NA;4;0;0;8;100;0,0901479553316881;"KW25.xlsx";2016
"1078";"A10411";"Sandwich Power Ham";8;8;2;NA;4;0;0;8;100;0,0901479553316881;"KW25.xlsx";2016
"1079";"A10413";"Sandwich Start Your Day";22,5;22,5;5;NA;4,5;0;0;22,5;100;0,253541124370373;"KW25.xlsx";2016
"1080";"A10415";"Sandwich Turkey";33,5;33,5;6;NA;5,58;0;0;33,5;100;0,377494562951444;"KW25.xlsx";2016
"1081";"A10416";"Sandwich Ticinese";12;12;2;NA;6;0;0;12;100;0,135221932997532;"KW25.xlsx";2016
"1082";"A10425";"Sandwich Italien";6;6;1;NA;6;0;0;6;100;0,0676109664987661;"KW25.xlsx";2016
"1083";"A10430";"Bagel Sandwich Fisherman's Catch";38,5;38,5;7;NA;5,5;0;0;38,5;100;0,433837035033749;"KW25.xlsx";2016
"1084";"A10433";"Bagel Sandwich Vegi Luxus";11,5;11,5;2;NA;5,75;0;0;11,5;100;0,129587685789302;"KW25.xlsx";2016
"1085";"A10450";"Sandwich Laugenkaiser";12,5;12,5;3;NA;4,17;0;0;12,5;100;0,140856180205763;"KW25.xlsx";2016
"1086";"A10451";"Sandwich Bauette";15;15;3;NA;5;0;0;15;100;0,169027416246915;"KW25.xlsx";2016
"1087";"A10452";"Crispy Chicken";18;18;3;NA;6;0;0;18;100;0,202832899496298;"KW25.xlsx";2016
"1088";"Total Gruppe";NA;8874,3;8874,3;1210;24,976;7,33;0;0;8874,3;NA;100;"KW25.xlsx";2016
"1089";"A10000";"Küche";87,8;87,8;13;NA;6,75;0;0;87,8;100;1,13154537136082;"KW26.xlsx";2016
"1090";"A10001";"Favorite";2732;2732;336;NA;8,13;0;0;2732;100;35,2093616692227;"KW26.xlsx";2016
"1091";"A10002";"Green";1924;1924;242;NA;7,95;0;0;1924;100;24,7960511901847;"KW26.xlsx";2016
"1092";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0708826827162244;"KW26.xlsx";2016
"1093";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00386632814815769;"KW26.xlsx";2016
"1094";"A10006";"Menu Salat";174;174;114;NA;1,53;0;0;174;100;2,24247032593146;"KW26.xlsx";2016
"1095";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,012887760493859;"KW26.xlsx";2016
"1096";"A10013";"Kitchen 3";406;406;34;NA;11,94;0;0;406;100;5,23243076050675;"KW26.xlsx";2016
"1097";"A10014";"Kitchen 4";791;791;61;NA;12,97;0;0;791;100;10,1942185506425;"KW26.xlsx";2016
"1098";"A10020";"Local 0";812;812;101;NA;8,04;0;0;812;100;10,4648615210135;"KW26.xlsx";2016
"1099";"A10040";"Garden";500,4;500,4;60;21,606;23,16;0;0;500,4;100;6,44903535112703;"KW26.xlsx";2016
"1100";"A10060";"Frucht -.70";0,7;0,7;1;NA;0,7;0;0;0,7;100;0,00902143234570129;"KW26.xlsx";2016
"1101";"A10063";"Frucht 1.00";8;8;8;NA;1;0;0;8;100;0,103102083950872;"KW26.xlsx";2016
"1102";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0206204167901744;"KW26.xlsx";2016
"1103";"A10072";"Schichtjoghurt";12,5;12,5;4;NA;3,13;0;0;12,5;100;0,161097006173237;"KW26.xlsx";2016
"1104";"A10073";"Saisonfrüchte geschnitten";10,5;10,5;3;NA;3,5;0;0;10,5;100;0,135321485185519;"KW26.xlsx";2016
"1105";"A10100";"Gipfel";10,6;10,6;8;NA;1,33;0;0;10,6;100;0,136610261234905;"KW26.xlsx";2016
"1106";"A10101";"Ragusa-Gipfel ";12;12;5;NA;2,4;0;0;12;100;0,154653125926308;"KW26.xlsx";2016
"1107";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0309306251852616;"KW26.xlsx";2016
"1108";"A10108";"Laugenbrezel mit Butter";6,8;6,8;3;NA;2,27;0;0;6,8;100;0,0876367713582411;"KW26.xlsx";2016
"1109";"A10110";"Sonnenblumenbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0219091928395603;"KW26.xlsx";2016
"1110";"A10114";"Fitnessbrötli ";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0438183856791205;"KW26.xlsx";2016
"1111";"A10118";"Brownie ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0309306251852616;"KW26.xlsx";2016
"1112";"A10122";"Nussbrille";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,037374505432191;"KW26.xlsx";2016
"1113";"A10128";"Aprikosenjalousie";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0618612503705231;"KW26.xlsx";2016
"1114";"A10135";"Wähe";3,9;3,9;1;NA;3,9;0;0;3,9;100;0,05026226592605;"KW26.xlsx";2016
"1115";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0283530730864898;"KW26.xlsx";2016
"1116";"A10148";"Fruchttörtli";12;12;5;NA;2,4;0;0;12;100;0,154653125926308;"KW26.xlsx";2016
"1117";"A10164";"Hausgemachter Kuchen";21,5;21,5;8;NA;2,69;0;0;21,5;100;0,277086850617968;"KW26.xlsx";2016
"1118";"A10200";"Birchermüesli Classic";22,4;22,4;7;NA;3,2;0;0;22,4;100;0,288685835062441;"KW26.xlsx";2016
"1119";"A10409";"Sandwich Appenzell";22;22;4;NA;5,5;0;0;22;100;0,283530730864898;"KW26.xlsx";2016
"1120";"A10410";"Sandwich Milano";8,5;8,5;2;NA;4,25;0;0;8,5;100;0,109545964197801;"KW26.xlsx";2016
"1121";"A10411";"Sandwich Power Ham";16;16;4;NA;4;0;0;16;100;0,206204167901744;"KW26.xlsx";2016
"1122";"A10413";"Sandwich Start Your Day";18;18;4;NA;4,5;0;0;18;100;0,231979688889462;"KW26.xlsx";2016
"1123";"A10415";"Sandwich Turkey";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,354413413581122;"KW26.xlsx";2016
"1124";"A10416";"Sandwich Ticinese";30;30;5;NA;6;0;0;30;100;0,386632814815769;"KW26.xlsx";2016
"1125";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0515510419754359;"KW26.xlsx";2016
"1126";"A10435";"FB Sandwich Emmental";11;11;2;NA;5,5;0;0;11;100;0,141765365432449;"KW26.xlsx";2016
"1127";"A10440";"FB Sandwich Hammer Ham";11,5;11,5;2;NA;5,75;0;0;11,5;100;0,148209245679378;"KW26.xlsx";2016
"1128";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,103102083950872;"KW26.xlsx";2016
"1129";"A10451";"Sandwich Bauette";20,5;20,5;4;NA;5,13;0;0;20,5;100;0,264199090124109;"KW26.xlsx";2016
"1130";"A10452";"Crispy Chicken";6;6;1;NA;6;0;0;6;100;0,0773265629631539;"KW26.xlsx";2016
"1131";"Total Gruppe";NA;7759,3;7759,3;1064;21,606;7,29;0;0;7759,3;NA;100;"KW26.xlsx";2016
"1132";"A10000";"Küche";160,7;160,7;24;NA;6,7;0;0;160,7;100;1,88856635836928;"KW27.xlsx";2016
"1133";"A10001";"Favorite";2842;2842;358;NA;7,94;0;0;2842;100;33,3995369663067;"KW27.xlsx";2016
"1134";"A10002";"Green";1850;1850;242;NA;7,64;0;0;1850;100;21,7414297634297;"KW27.xlsx";2016
"1135";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,129273366160934;"KW27.xlsx";2016
"1136";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,0070512745178691;"KW27.xlsx";2016
"1137";"A10006";"Menu Salat";175,5;175,5;115;NA;1,53;0;0;175,5;100;2,06249779647671;"KW27.xlsx";2016
"1138";"A10007";"Senf Mayo Ketschup";3;3;6;NA;0,5;0;0;3;100;0,0352563725893455;"KW27.xlsx";2016
"1139";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0176281862946728;"KW27.xlsx";2016
"1140";"A10013";"Kitchen 3";401;401;33;NA;12,15;0;0;401;100;4,71260180277585;"KW27.xlsx";2016
"1141";"A10014";"Kitchen 4";575;575;45;NA;12,78;0;0;575;100;6,75747141295789;"KW27.xlsx";2016
"1142";"A10020";"Local 0";1181;1181;149;NA;7,93;0;0;1181;100;13,8792586760057;"KW27.xlsx";2016
"1143";"A10040";"Garden";972,3;972,3;122;41,98;23,16;0;0;972,3;100;11,4265903562069;"KW27.xlsx";2016
"1144";"A10060";"Frucht -.70";0,7;0,7;1;NA;0,7;0;0;0,7;100;0,00822648693751396;"KW27.xlsx";2016
"1145";"A10063";"Frucht 1.00";13;13;13;NA;1;0;0;13;100;0,152777614553831;"KW27.xlsx";2016
"1146";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0188033987143176;"KW27.xlsx";2016
"1147";"A10072";"Schichtjoghurt";12,5;12,5;4;NA;3,13;0;0;12,5;100;0,146901552455606;"KW27.xlsx";2016
"1148";"A10073";"Saisonfrüchte geschnitten";14,5;14,5;4;NA;3,63;0;0;14,5;100;0,170405800848503;"KW27.xlsx";2016
"1149";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0152777614553831;"KW27.xlsx";2016
"1150";"A10103";"Vanille-Gipfel";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0564101961429528;"KW27.xlsx";2016
"1151";"A10108";"Laugenbrezel mit Butter";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282050980714764;"KW27.xlsx";2016
"1152";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0258546732321867;"KW27.xlsx";2016
"1153";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0399572222679249;"KW27.xlsx";2016
"1154";"A10114";"Fitnessbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0199786111339625;"KW27.xlsx";2016
"1155";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282050980714764;"KW27.xlsx";2016
"1156";"A10120";"Mandelbrezel ";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0340811601697007;"KW27.xlsx";2016
"1157";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282050980714764;"KW27.xlsx";2016
"1158";"A10123";"Russenzöpfli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0564101961429528;"KW27.xlsx";2016
"1159";"A10127";"Aprikosenplunder";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0340811601697007;"KW27.xlsx";2016
"1160";"A10135";"Wähe";20;20;5;NA;4;0;0;20;100;0,23504248392897;"KW27.xlsx";2016
"1161";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0293803104911213;"KW27.xlsx";2016
"1162";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0282050980714764;"KW27.xlsx";2016
"1163";"A10200";"Birchermüesli Classic";42,1;42,1;13;NA;3,24;0;0;42,1;100;0,494764428670482;"KW27.xlsx";2016
"1164";"A10409";"Sandwich Appenzell";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,323183415402334;"KW27.xlsx";2016
"1165";"A10410";"Sandwich Milano";20,5;20,5;5;NA;4,1;0;0;20,5;100;0,240918546027194;"KW27.xlsx";2016
"1166";"A10411";"Sandwich Power Ham";12;12;3;NA;4;0;0;12;100;0,141025490357382;"KW27.xlsx";2016
"1167";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,105769117768037;"KW27.xlsx";2016
"1168";"A10415";"Sandwich Turkey";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0646366830804668;"KW27.xlsx";2016
"1169";"A10416";"Sandwich Ticinese";18,5;18,5;3;NA;6,17;0;0;18,5;100;0,217414297634297;"KW27.xlsx";2016
"1170";"A10417";"Sandwich Softie";12;12;3;NA;4;0;0;12;100;0,141025490357382;"KW27.xlsx";2016
"1171";"A10425";"Sandwich Italien";6;6;1;NA;6;0;0;6;100;0,070512745178691;"KW27.xlsx";2016
"1172";"A10430";"Bagel Sandwich Fisherman's Catch";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,323183415402334;"KW27.xlsx";2016
"1173";"A10433";"Bagel Sandwich Vegi Luxus";6;6;1;NA;6;0;0;6;100;0,070512745178691;"KW27.xlsx";2016
"1174";"A10435";"FB Sandwich Emmental";28,5;28,5;5;NA;5,7;0;0;28,5;100;0,334935539598782;"KW27.xlsx";2016
"1175";"A10450";"Sandwich Laugenkaiser";12;12;3;NA;4;0;0;12;100;0,141025490357382;"KW27.xlsx";2016
"1176";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,117521241964485;"KW27.xlsx";2016
