Artikel;article_description;Bruttobetrag;Nettobetrag;Verkaufte_Stücke;Gewicht_verkauft;Durchschnittlicher_Preis;umsatz_tot;origin;year;date;ort
A10001;Favorite;582;582;79;NA;7.37;47.11;30.09.csv;2016;30.09.2016;vista
A10002;Green;248;248;34;NA;7.29;20.07;30.09.csv;2016;30.09.2016;vista
A100039;Portion Pommes;5.5;5.5;1;NA;5.5;0.45;30.09.csv;2016;30.09.2016;vista
A10006;Menu Salat;16.5;16.5;11;NA;1.5;1.34;30.09.csv;2016;30.09.2016;vista
A10020;Local 0;218;218;29;NA;7.52;17.64;30.09.csv;2016;30.09.2016;vista
A10040;Garden;103.6;103.6;15;4.498;23.03;8.39;30.09.csv;2016;30.09.2016;vista
A10063;Frucht 1.00;1;1;1;NA;1;0.08;30.09.csv;2016;30.09.2016;vista
A100700;Yogi;1.6;1.6;1;NA;1.6;0.13;30.09.csv;2016;30.09.2016;vista
A10072;Schichtjoghurt;6;6;2;NA;3;0.49;30.09.csv;2016;30.09.2016;vista
A10161;Muffin gross;12;12;4;NA;3;0.97;30.09.csv;2016;30.09.2016;vista
A10163;Bürli;1.4;1.4;1;NA;1.4;0.11;30.09.csv;2016;30.09.2016;vista
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.52;30.09.csv;2016;30.09.2016;vista
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.45;30.09.csv;2016;30.09.2016;vista
A10411;Sandwich Power Ham;4;4;1;NA;4;0.32;30.09.csv;2016;30.09.2016;vista
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.32;30.09.csv;2016;30.09.2016;vista
A10451;Sandwich Bauette;5;5;1;NA;5;0.4;30.09.csv;2016;30.09.2016;vista
A10000;Catering;27.4;27.4;7;NA;3.91;1.34;03.10.csv;2016;03.10.2016;vista
A10001;Favorite;1051;1051;144;NA;7.3;51.59;03.10.csv;2016;03.10.2016;vista
A10002;Green;261;261;36;NA;7.25;12.81;03.10.csv;2016;03.10.2016;vista
A10005;Menu Suppe;6;6;4;NA;1.5;0.29;03.10.csv;2016;03.10.2016;vista
A10006;Menu Salat;27;27;18;NA;1.5;1.33;03.10.csv;2016;03.10.2016;vista
A10020;Local 0;299;299;41;NA;7.29;14.68;03.10.csv;2016;03.10.2016;vista
A10040;Garden;287.1;287.1;40;12.432;23.09;14.09;03.10.csv;2016;03.10.2016;vista
A10063;Frucht 1.00;2;2;2;NA;1;0.1;03.10.csv;2016;03.10.2016;vista
A10073;Saisonfrüchte geschnitten;3.5;3.5;1;NA;3.5;0.17;03.10.csv;2016;03.10.2016;vista
A10101;Ragusa-Gipfel ;7.2;7.2;3;NA;2.4;0.35;03.10.csv;2016;03.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.12;03.10.csv;2016;03.10.2016;vista
A10103;Vanille-Gipfel;4.8;4.8;2;NA;2.4;0.24;03.10.csv;2016;03.10.2016;vista
A10108;Laugenbrezel mit Butter;13.2;13.2;6;NA;2.2;0.65;03.10.csv;2016;03.10.2016;vista
A10112;Maisbrötli;3.4;3.4;2;NA;1.7;0.17;03.10.csv;2016;03.10.2016;vista
A10114;Fitnessbrötli ;2.2;2.2;1;NA;2.2;0.11;03.10.csv;2016;03.10.2016;vista
A10117;Nuss-Semmel ;1.7;1.7;1;NA;1.7;0.08;03.10.csv;2016;03.10.2016;vista
A10136;Muffin;2.5;2.5;1;NA;2.5;0.12;03.10.csv;2016;03.10.2016;vista
A10200;Birchermüesli Classic;16.5;16.5;5;NA;3.3;0.81;03.10.csv;2016;03.10.2016;vista
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.27;03.10.csv;2016;03.10.2016;vista
A10410;Sandwich Milano;4;4;1;NA;4;0.2;03.10.csv;2016;03.10.2016;vista
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.2;03.10.csv;2016;03.10.2016;vista
A10452;Crispy Chicken;6;6;1;NA;6;0.29;03.10.csv;2016;03.10.2016;vista
A10000;Catering;12;12;5;NA;2.4;0.66;04.10.csv;2016;04.10.2016;vista
A10001;Favorite;828;828;110;NA;7.53;45.58;04.10.csv;2016;04.10.2016;vista
A10002;Green;334;334;45;NA;7.42;18.39;04.10.csv;2016;04.10.2016;vista
A10005;Menu Suppe;3;3;2;NA;1.5;0.17;04.10.csv;2016;04.10.2016;vista
A10006;Menu Salat;30;30;20;NA;1.5;1.65;04.10.csv;2016;04.10.2016;vista
A10020;Local 0;323;323;44;NA;7.34;17.78;04.10.csv;2016;04.10.2016;vista
A10040;Garden;217.5;217.5;34;9.378;23.19;11.97;04.10.csv;2016;04.10.2016;vista
A100700;Yogi;1.6;1.6;1;NA;1.6;0.09;04.10.csv;2016;04.10.2016;vista
A10072;Schichtjoghurt;3;3;1;NA;3;0.17;04.10.csv;2016;04.10.2016;vista
A10073;Saisonfrüchte geschnitten;10.5;10.5;3;NA;3.5;0.58;04.10.csv;2016;04.10.2016;vista
A10080;Tagesdessert 2.50;1.8;1.8;1;NA;1.8;0.1;04.10.csv;2016;04.10.2016;vista
A10101;Ragusa-Gipfel ;14.4;14.4;6;NA;2.4;0.79;04.10.csv;2016;04.10.2016;vista
A10102;Mandelgipfel ;4.8;4.8;2;NA;2.4;0.26;04.10.csv;2016;04.10.2016;vista
A10112;Maisbrötli;3.4;3.4;2;NA;1.7;0.19;04.10.csv;2016;04.10.2016;vista
A10117;Nuss-Semmel ;1.7;1.7;1;NA;1.7;0.09;04.10.csv;2016;04.10.2016;vista
A10121;Mandelschnecke ;2.4;2.4;1;NA;2.4;0.13;04.10.csv;2016;04.10.2016;vista
A10411;Sandwich Power Ham;4;4;1;NA;4;0.22;04.10.csv;2016;04.10.2016;vista
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.25;04.10.csv;2016;04.10.2016;vista
A10417;Sandwich Softie;12;12;3;NA;4;0.66;04.10.csv;2016;04.10.2016;vista
A10451;Sandwich Bauette;5;5;1;NA;5;0.28;04.10.csv;2016;04.10.2016;vista
A10000;Catering;38.7;38.7;9;NA;4.3;2.03;05.10.csv;2016;05.10.2016;vista
A10001;Favorite;313;313;42;NA;7.45;16.39;05.10.csv;2016;05.10.2016;vista
A10002;Green;263;263;36;NA;7.31;13.77;05.10.csv;2016;05.10.2016;vista
A10005;Menu Suppe;4.5;4.5;3;NA;1.5;0.24;05.10.csv;2016;05.10.2016;vista
A10006;Menu Salat;31.5;31.5;21;NA;1.5;1.65;05.10.csv;2016;05.10.2016;vista
A10014;Kitchen 4;730;730;58;NA;12.59;38.23;05.10.csv;2016;05.10.2016;vista
A10020;Local 0;344;344;47;NA;7.32;18.02;05.10.csv;2016;05.10.2016;vista
A10040;Garden;128.1;128.1;21;5.506;23.27;6.71;05.10.csv;2016;05.10.2016;vista
A10063;Frucht 1.00;4;4;4;NA;1;0.21;05.10.csv;2016;05.10.2016;vista
A10101;Ragusa-Gipfel ;4.8;4.8;2;NA;2.4;0.25;05.10.csv;2016;05.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.13;05.10.csv;2016;05.10.2016;vista
A10108;Laugenbrezel mit Butter;2.2;2.2;1;NA;2.2;0.12;05.10.csv;2016;05.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.12;05.10.csv;2016;05.10.2016;vista
A10112;Maisbrötli;1.7;1.7;1;NA;1.7;0.09;05.10.csv;2016;05.10.2016;vista
A10116;Semmel ;1.4;1.4;1;NA;1.4;0.07;05.10.csv;2016;05.10.2016;vista
A10143;Trockengebäck Lyner verpackt;4.8;4.8;2;NA;2.4;0.25;05.10.csv;2016;05.10.2016;vista
A10144;Trockengebäck 100g verpackt;8.8;8.8;4;NA;2.2;0.46;05.10.csv;2016;05.10.2016;vista
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.34;05.10.csv;2016;05.10.2016;vista
A10410;Sandwich Milano;8.5;8.5;2;NA;4.25;0.45;05.10.csv;2016;05.10.2016;vista
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.24;05.10.csv;2016;05.10.2016;vista
A10451;Sandwich Bauette;5;5;1;NA;5;0.26;05.10.csv;2016;05.10.2016;vista
A10000;Catering;104.8;104.8;7;NA;14.97;6.32;06.10.csv;2016;06.10.2016;vista
A10001;Favorite;1163;1163;158;NA;7.36;70.11;06.10.csv;2016;06.10.2016;vista
A10002;Green;178;178;24;NA;7.42;10.73;06.10.csv;2016;06.10.2016;vista
A10006;Menu Salat;34.5;34.5;23;NA;1.5;2.08;06.10.csv;2016;06.10.2016;vista
A10007;Senf Mayo Ketschup;1;1;2;NA;0.5;0.06;06.10.csv;2016;06.10.2016;vista
A10040;Garden;146.6;146.6;23;6.306;23.25;8.84;06.10.csv;2016;06.10.2016;vista
A10061;Frucht -.80;0.8;0.8;1;NA;0.8;0.05;06.10.csv;2016;06.10.2016;vista
A10101;Ragusa-Gipfel ;2.4;2.4;1;NA;2.4;0.14;06.10.csv;2016;06.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.14;06.10.csv;2016;06.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.14;06.10.csv;2016;06.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.13;06.10.csv;2016;06.10.2016;vista
A10125;Nussstange;2.4;2.4;1;NA;2.4;0.14;06.10.csv;2016;06.10.2016;vista
A10143;Trockengebäck Lyner verpackt;4.8;4.8;2;NA;2.4;0.29;06.10.csv;2016;06.10.2016;vista
A10200;Birchermüesli Classic;9.6;9.6;3;NA;3.2;0.58;06.10.csv;2016;06.10.2016;vista
A10411;Sandwich Power Ham;4;4;1;NA;4;0.24;06.10.csv;2016;06.10.2016;vista
A10000;Catering;7.5;7.5;2;NA;3.75;0.57;07.10.csv;2016;07.10.2016;vista
A10001;Favorite;422;422;59;NA;7.15;31.97;07.10.csv;2016;07.10.2016;vista
A10002;Green;629;629;86;NA;7.31;47.65;07.10.csv;2016;07.10.2016;vista
A10005;Menu Suppe;4.5;4.5;3;NA;1.5;0.34;07.10.csv;2016;07.10.2016;vista
A10006;Menu Salat;5.5;5.5;3;NA;1.83;0.42;07.10.csv;2016;07.10.2016;vista
A10040;Garden;219.2;219.2;30;9.492;23.09;16.61;07.10.csv;2016;07.10.2016;vista
A10063;Frucht 1.00;3;3;3;NA;1;0.23;07.10.csv;2016;07.10.2016;vista
A10072;Schichtjoghurt;6;6;2;NA;3;0.45;07.10.csv;2016;07.10.2016;vista
A10108;Laugenbrezel mit Butter;6.6;6.6;3;NA;2.2;0.5;07.10.csv;2016;07.10.2016;vista
A10112;Maisbrötli;1.7;1.7;1;NA;1.7;0.13;07.10.csv;2016;07.10.2016;vista
A10143;Trockengebäck Lyner verpackt;2.4;2.4;1;NA;2.4;0.18;07.10.csv;2016;07.10.2016;vista
A10144;Trockengebäck 100g verpackt;2.2;2.2;1;NA;2.2;0.17;07.10.csv;2016;07.10.2016;vista
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.48;07.10.csv;2016;07.10.2016;vista
A10410;Sandwich Milano;4;4;1;NA;4;0.3;07.10.csv;2016;07.10.2016;vista
A10000;Catering;131;131;1;NA;131;6.9;10.10.csv;2016;10.10.2016;vista
A10001;Favorite;704;704;93;NA;7.57;37.1;10.10.csv;2016;10.10.2016;vista
A10002;Green;529;529;73;NA;7.25;27.88;10.10.csv;2016;10.10.2016;vista
A10005;Menu Suppe;4.5;4.5;3;NA;1.5;0.24;10.10.csv;2016;10.10.2016;vista
A10006;Menu Salat;1.5;1.5;1;NA;1.5;0.08;10.10.csv;2016;10.10.2016;vista
A10020;Local 0;229;229;31;NA;7.39;12.07;10.10.csv;2016;10.10.2016;vista
A10040;Garden;225.5;225.5;32;9.7;23.25;11.88;10.10.csv;2016;10.10.2016;vista
A10063;Frucht 1.00;2;2;2;NA;1;0.11;10.10.csv;2016;10.10.2016;vista
A10072;Schichtjoghurt;6;6;2;NA;3;0.32;10.10.csv;2016;10.10.2016;vista
A10073;Saisonfrüchte geschnitten;3.5;3.5;1;NA;3.5;0.18;10.10.csv;2016;10.10.2016;vista
A10102;Mandelgipfel ;4.8;4.8;2;NA;2.4;0.25;10.10.csv;2016;10.10.2016;vista
A10104;Schoggi-Gipfel ;2.4;2.4;1;NA;2.4;0.13;10.10.csv;2016;10.10.2016;vista
A10108;Laugenbrezel mit Butter;6.6;6.6;3;NA;2.2;0.35;10.10.csv;2016;10.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.12;10.10.csv;2016;10.10.2016;vista
A10114;Fitnessbrötli ;6.6;6.6;3;NA;2.2;0.35;10.10.csv;2016;10.10.2016;vista
A10118;Brownie ;7.2;7.2;3;NA;2.4;0.38;10.10.csv;2016;10.10.2016;vista
A10121;Mandelschnecke ;2.4;2.4;1;NA;2.4;0.13;10.10.csv;2016;10.10.2016;vista
A10127;Aprikosenplunder;2.4;2.4;1;NA;2.4;0.13;10.10.csv;2016;10.10.2016;vista
A10163;Bürli;1.4;1.4;1;NA;1.4;0.07;10.10.csv;2016;10.10.2016;vista
A10200;Birchermüesli Classic;16;16;5;NA;3.2;0.84;10.10.csv;2016;10.10.2016;vista
A10433;Bagel Sandwich Vegi Luxus;5.5;5.5;1;NA;5.5;0.29;10.10.csv;2016;10.10.2016;vista
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.21;10.10.csv;2016;10.10.2016;vista
A10000;Catering;2.5;2.5;1;NA;2.5;0.16;11.10.csv;2016;11.10.2016;vista
A10001;Favorite;928;928;124;NA;7.48;60.75;11.10.csv;2016;11.10.2016;vista
A10002;Green;273;273;36;NA;7.58;17.87;11.10.csv;2016;11.10.2016;vista
A10006;Menu Salat;19;19;12;NA;1.58;1.24;11.10.csv;2016;11.10.2016;vista
A10007;Senf Mayo Ketschup;0.5;0.5;1;NA;0.5;0.03;11.10.csv;2016;11.10.2016;vista
A10040;Garden;223.4;223.4;34;9.706;23.02;14.63;11.10.csv;2016;11.10.2016;vista
A10072;Schichtjoghurt;9;9;3;NA;3;0.59;11.10.csv;2016;11.10.2016;vista
A10101;Ragusa-Gipfel ;2.4;2.4;1;NA;2.4;0.16;11.10.csv;2016;11.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.16;11.10.csv;2016;11.10.2016;vista
A10108;Laugenbrezel mit Butter;4.4;4.4;2;NA;2.2;0.29;11.10.csv;2016;11.10.2016;vista
A10114;Fitnessbrötli ;2.2;2.2;1;NA;2.2;0.14;11.10.csv;2016;11.10.2016;vista
A10118;Brownie ;2.4;2.4;1;NA;2.4;0.16;11.10.csv;2016;11.10.2016;vista
A10123;Russenzöpfli;2.4;2.4;1;NA;2.4;0.16;11.10.csv;2016;11.10.2016;vista
A10125;Nussstange;2.4;2.4;1;NA;2.4;0.16;11.10.csv;2016;11.10.2016;vista
A10143;Trockengebäck Lyner verpackt;4.8;4.8;2;NA;2.4;0.31;11.10.csv;2016;11.10.2016;vista
A10200;Birchermüesli Classic;19.2;19.2;6;NA;3.2;1.26;11.10.csv;2016;11.10.2016;vista
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.36;11.10.csv;2016;11.10.2016;vista
A10410;Sandwich Milano;4;4;1;NA;4;0.26;11.10.csv;2016;11.10.2016;vista
A10411;Sandwich Power Ham;4;4;1;NA;4;0.26;11.10.csv;2016;11.10.2016;vista
A10451;Sandwich Bauette;10;10;2;NA;5;0.65;11.10.csv;2016;11.10.2016;vista
A10452;Crispy Chicken;6;6;1;NA;6;0.39;11.10.csv;2016;11.10.2016;vista
A10000;Catering;49.4;49.4;7;NA;7.06;2.9;12.10.csv;2016;12.10.2016;vista
A10001;Favorite;547;547;76;NA;7.2;32.12;12.10.csv;2016;12.10.2016;vista
A10002;Green;282;282;37;NA;7.62;16.56;12.10.csv;2016;12.10.2016;vista
A10005;Menu Suppe;3;3;2;NA;1.5;0.18;12.10.csv;2016;12.10.2016;vista
A10006;Menu Salat;15;15;10;NA;1.5;0.88;12.10.csv;2016;12.10.2016;vista
A10014;Kitchen 4;603;603;48;NA;12.56;35.41;12.10.csv;2016;12.10.2016;vista
A10024;Local 4;13;13;1;NA;13;0.76;12.10.csv;2016;12.10.2016;vista
A10040;Garden;158.8;158.8;21;6.81;23.32;9.33;12.10.csv;2016;12.10.2016;vista
A10101;Ragusa-Gipfel ;2.4;2.4;1;NA;2.4;0.14;12.10.csv;2016;12.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.14;12.10.csv;2016;12.10.2016;vista
A10103;Vanille-Gipfel;4.8;4.8;2;NA;2.4;0.28;12.10.csv;2016;12.10.2016;vista
A10111;Schoggi Fair;6.6;6.6;3;NA;2.2;0.39;12.10.csv;2016;12.10.2016;vista
A10114;Fitnessbrötli ;2.2;2.2;1;NA;2.2;0.13;12.10.csv;2016;12.10.2016;vista
A10117;Nuss-Semmel ;1.7;1.7;1;NA;1.7;0.1;12.10.csv;2016;12.10.2016;vista
A10143;Trockengebäck Lyner verpackt;5.3;5.3;2;NA;2.65;0.31;12.10.csv;2016;12.10.2016;vista
A10161;Muffin gross;3;3;1;NA;3;0.18;12.10.csv;2016;12.10.2016;vista
A10200;Birchermüesli Classic;3.2;3.2;1;NA;3.2;0.19;12.10.csv;2016;12.10.2016;vista
A10000;Catering;16.2;16.2;2;NA;8.1;1.14;13.10.csv;2016;13.10.2016;vista
A10001;Favorite;862;862;118;NA;7.31;60.83;13.10.csv;2016;13.10.2016;vista
A10002;Green;263;263;35;NA;7.51;18.56;13.10.csv;2016;13.10.2016;vista
A10005;Menu Suppe;3;3;2;NA;1.5;0.21;13.10.csv;2016;13.10.2016;vista
A10006;Menu Salat;13.5;13.5;9;NA;1.5;0.95;13.10.csv;2016;13.10.2016;vista
A10007;Senf Mayo Ketschup;0.5;0.5;1;NA;0.5;0.04;13.10.csv;2016;13.10.2016;vista
A10040;Garden;195.5;195.5;29;8.498;23.01;13.8;13.10.csv;2016;13.10.2016;vista
A10072;Schichtjoghurt;3;3;1;NA;3;0.21;13.10.csv;2016;13.10.2016;vista
A10073;Saisonfrüchte geschnitten;7.5;7.5;2;NA;3.75;0.53;13.10.csv;2016;13.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.17;13.10.csv;2016;13.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.17;13.10.csv;2016;13.10.2016;vista
A10104;Schoggi-Gipfel ;2.4;2.4;1;NA;2.4;0.17;13.10.csv;2016;13.10.2016;vista
A10111;Schoggi Fair;8.8;8.8;4;NA;2.2;0.62;13.10.csv;2016;13.10.2016;vista
A10161;Muffin gross;9;9;3;NA;3;0.64;13.10.csv;2016;13.10.2016;vista
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.45;13.10.csv;2016;13.10.2016;vista
A10410;Sandwich Milano;4;4;1;NA;4;0.28;13.10.csv;2016;13.10.2016;vista
A10416;Sandwich Ticinese;6;6;1;NA;6;0.42;13.10.csv;2016;13.10.2016;vista
A10425;Sandwich Italien;6;6;1;NA;6;0.42;13.10.csv;2016;13.10.2016;vista
A10451;Sandwich Bauette;5.5;5.5;1;NA;5.5;0.39;13.10.csv;2016;13.10.2016;vista
A10000;Catering;9.5;9.5;2;NA;4.75;0.91;14.10.csv;2016;14.10.2016;vista
A10001;Favorite;743;743;101;NA;7.36;70.92;14.10.csv;2016;14.10.2016;vista
A10002;Green;108;108;15;NA;7.2;10.31;14.10.csv;2016;14.10.2016;vista
A10005;Menu Suppe;3;3;2;NA;1.5;0.29;14.10.csv;2016;14.10.2016;vista
A10006;Menu Salat;21;21;14;NA;1.5;2;14.10.csv;2016;14.10.2016;vista
A10040;Garden;133.1;133.1;18;5.762;23.1;12.7;14.10.csv;2016;14.10.2016;vista
A10072;Schichtjoghurt;6;6;2;NA;3;0.57;14.10.csv;2016;14.10.2016;vista
A10073;Saisonfrüchte geschnitten;4;4;1;NA;4;0.38;14.10.csv;2016;14.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.23;14.10.csv;2016;14.10.2016;vista
A10108;Laugenbrezel mit Butter;2.2;2.2;1;NA;2.2;0.21;14.10.csv;2016;14.10.2016;vista
A10112;Maisbrötli;1.7;1.7;1;NA;1.7;0.16;14.10.csv;2016;14.10.2016;vista
A10143;Trockengebäck Lyner verpackt;2.9;2.9;1;NA;2.9;0.28;14.10.csv;2016;14.10.2016;vista
A10144;Trockengebäck 100g verpackt;2.2;2.2;1;NA;2.2;0.21;14.10.csv;2016;14.10.2016;vista
A10200;Birchermüesli Classic;3.2;3.2;1;NA;3.2;0.31;14.10.csv;2016;14.10.2016;vista
A10451;Sandwich Bauette;5.5;5.5;1;NA;5.5;0.52;14.10.csv;2016;14.10.2016;vista
A10000;Catering;14;14;2;NA;7;0.77;17.10.csv;2016;17.10.2016;vista
A10001;Favorite;765;765;103;NA;7.43;42.02;17.10.csv;2016;17.10.2016;vista
A10002;Green;664;664;90;NA;7.38;36.47;17.10.csv;2016;17.10.2016;vista
A10004;Brot Stück;0.3;0.3;1;NA;0.3;0.02;17.10.csv;2016;17.10.2016;vista
A10006;Menu Salat;4.5;4.5;3;NA;1.5;0.25;17.10.csv;2016;17.10.2016;vista
A10007;Senf Mayo Ketschup;0.5;0.5;1;NA;0.5;0.03;17.10.csv;2016;17.10.2016;vista
A10020;Local 0;35;35;5;NA;7;1.92;17.10.csv;2016;17.10.2016;vista
A10040;Garden;251.4;251.4;33;10.82;23.23;13.81;17.10.csv;2016;17.10.2016;vista
A10063;Frucht 1.00;1;1;1;NA;1;0.05;17.10.csv;2016;17.10.2016;vista
A10072;Schichtjoghurt;3;3;1;NA;3;0.16;17.10.csv;2016;17.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.13;17.10.csv;2016;17.10.2016;vista
A10104;Schoggi-Gipfel ;2.4;2.4;1;NA;2.4;0.13;17.10.csv;2016;17.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.12;17.10.csv;2016;17.10.2016;vista
A10112;Maisbrötli;3.4;3.4;2;NA;1.7;0.19;17.10.csv;2016;17.10.2016;vista
A10114;Fitnessbrötli ;2.2;2.2;1;NA;2.2;0.12;17.10.csv;2016;17.10.2016;vista
A10121;Mandelschnecke ;2.4;2.4;1;NA;2.4;0.13;17.10.csv;2016;17.10.2016;vista
A10131;Vanille/Apfelstange;4.8;4.8;2;NA;2.4;0.26;17.10.csv;2016;17.10.2016;vista
A10136;Muffin;10;10;4;NA;2.5;0.55;17.10.csv;2016;17.10.2016;vista
A10143;Trockengebäck Lyner verpackt;2.4;2.4;1;NA;2.4;0.13;17.10.csv;2016;17.10.2016;vista
A10161;Muffin gross;3;3;1;NA;3;0.16;17.10.csv;2016;17.10.2016;vista
A10200;Birchermüesli Classic;9.6;9.6;3;NA;3.2;0.53;17.10.csv;2016;17.10.2016;vista
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.3;17.10.csv;2016;17.10.2016;vista
A10410;Sandwich Milano;4;4;1;NA;4;0.22;17.10.csv;2016;17.10.2016;vista
A10415;Sandwich Turkey;5.5;5.5;1;NA;5.5;0.3;17.10.csv;2016;17.10.2016;vista
A10416;Sandwich Ticinese;6;6;1;NA;6;0.33;17.10.csv;2016;17.10.2016;vista
A10425;Sandwich Italien;12;12;2;NA;6;0.66;17.10.csv;2016;17.10.2016;vista
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.22;17.10.csv;2016;17.10.2016;vista
A10000;Catering;23.2;23.2;2;NA;11.6;1.39;18.10.csv;2016;18.10.2016;vista
A10001;Favorite;439;439;59;NA;7.44;26.37;18.10.csv;2016;18.10.2016;vista
A10002;Green;512;512;67;NA;7.64;30.75;18.10.csv;2016;18.10.2016;vista
A10005;Menu Suppe;6;6;4;NA;1.5;0.36;18.10.csv;2016;18.10.2016;vista
A10006;Menu Salat;22.5;22.5;15;NA;1.5;1.35;18.10.csv;2016;18.10.2016;vista
A10020;Local 0;386;386;53;NA;7.28;23.18;18.10.csv;2016;18.10.2016;vista
A10040;Garden;196.9;196.9;26;8.564;22.99;11.83;18.10.csv;2016;18.10.2016;vista
A10073;Saisonfrüchte geschnitten;3.5;3.5;1;NA;3.5;0.21;18.10.csv;2016;18.10.2016;vista
A10101;Ragusa-Gipfel ;9.6;9.6;4;NA;2.4;0.58;18.10.csv;2016;18.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.14;18.10.csv;2016;18.10.2016;vista
A10103;Vanille-Gipfel;2.4;2.4;1;NA;2.4;0.14;18.10.csv;2016;18.10.2016;vista
A10108;Laugenbrezel mit Butter;4.4;4.4;2;NA;2.2;0.26;18.10.csv;2016;18.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.13;18.10.csv;2016;18.10.2016;vista
A10114;Fitnessbrötli ;2.2;2.2;1;NA;2.2;0.13;18.10.csv;2016;18.10.2016;vista
A10117;Nuss-Semmel ;1.7;1.7;1;NA;1.7;0.1;18.10.csv;2016;18.10.2016;vista
A10136;Muffin;2.5;2.5;1;NA;2.5;0.15;18.10.csv;2016;18.10.2016;vista
A10147;Pariser Gipfel;3.2;3.2;2;NA;1.6;0.19;18.10.csv;2016;18.10.2016;vista
A10200;Birchermüesli Classic;3.2;3.2;1;NA;3.2;0.19;18.10.csv;2016;18.10.2016;vista
A10409;Sandwich Appenzell;11;11;2;NA;5.5;0.66;18.10.csv;2016;18.10.2016;vista
A10413;Sandwich Start Your Day;9;9;2;NA;4.5;0.54;18.10.csv;2016;18.10.2016;vista
A10417;Sandwich Softie;8;8;2;NA;4;0.48;18.10.csv;2016;18.10.2016;vista
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.24;18.10.csv;2016;18.10.2016;vista
A10451;Sandwich Bauette;10;10;2;NA;5;0.6;18.10.csv;2016;18.10.2016;vista
A10000;Catering;19.2;19.2;4;NA;4.8;1.07;19.10.csv;2016;19.10.2016;vista
A10001;Favorite;418;418;57;NA;7.33;23.4;19.10.csv;2016;19.10.2016;vista
A10002;Green;305;305;42;NA;7.26;17.07;19.10.csv;2016;19.10.2016;vista
A10006;Menu Salat;18;18;12;NA;1.5;1.01;19.10.csv;2016;19.10.2016;vista
A10014;Kitchen 4;599;599;48;NA;12.48;33.53;19.10.csv;2016;19.10.2016;vista
A10020;Local 0;174;174;24;NA;7.25;9.74;19.10.csv;2016;19.10.2016;vista
A10024;Local 4;12;12;1;NA;12;0.67;19.10.csv;2016;19.10.2016;vista
A10040;Garden;190.3;190.3;28;8.22;23.15;10.65;19.10.csv;2016;19.10.2016;vista
A10072;Schichtjoghurt;3;3;1;NA;3;0.17;19.10.csv;2016;19.10.2016;vista
A10101;Ragusa-Gipfel ;2.4;2.4;1;NA;2.4;0.13;19.10.csv;2016;19.10.2016;vista
A10102;Mandelgipfel ;2.4;2.4;1;NA;2.4;0.13;19.10.csv;2016;19.10.2016;vista
A10103;Vanille-Gipfel;7.2;7.2;3;NA;2.4;0.4;19.10.csv;2016;19.10.2016;vista
A10108;Laugenbrezel mit Butter;4.4;4.4;2;NA;2.2;0.25;19.10.csv;2016;19.10.2016;vista
A10111;Schoggi Fair;2.2;2.2;1;NA;2.2;0.12;19.10.csv;2016;19.10.2016;vista
A10136;Muffin;2.5;2.5;1;NA;2.5;0.14;19.10.csv;2016;19.10.2016;vista
A10143;Trockengebäck Lyner verpackt;4.8;4.8;2;NA;2.4;0.27;19.10.csv;2016;19.10.2016;vista
