Artikel,article_description,Bruttobetrag,Nettobetrag,Verkaufte_Stücke,Gewicht_verkauft,Durchschnittlicher_Preis,umsatz_tot,origin,year,date
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0.13,03.11.csv,2015,03.11.2015
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0.13,03.11.csv,2015,03.11.2015
A10136,Muffin,5,5,2,NA,2.5,0.28,03.11.csv,2015,03.11.2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.12,03.11.csv,2015,03.11.2015
A10150,Spinatstrudel,2.5,2.5,1,NA,2.5,0.14,03.11.csv,2015,03.11.2015
A10153,Calzone,7,7,2,NA,3.5,0.39,03.11.csv,2015,03.11.2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.18,03.11.csv,2015,03.11.2015
A10400,Sandwich klein,12,12,3,NA,4,0.67,03.11.csv,2015,03.11.2015
A10401,Sandwich Mittel,5,5,1,NA,5,0.28,03.11.csv,2015,03.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.25,03.11.csv,2015,03.11.2015
A10001,Favorite,768,768,103,NA,7.46,54.87,04.11.csv,2015,04.11.2015
A10002,Green,143,143,20,NA,7.15,10.22,04.11.csv,2015,04.11.2015
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0.54,04.11.csv,2015,04.11.2015
A10006,Menu Salat,1.5,1.5,1,NA,1.5,0.11,04.11.csv,2015,04.11.2015
A10010,Kitchen 0,14,14,2,NA,7,1,04.11.csv,2015,04.11.2015
A10013,Kitchen 3,96,96,8,NA,12,6.86,04.11.csv,2015,04.11.2015
A10020,Local 0,245,245,32,NA,7.66,17.5,04.11.csv,2015,04.11.2015
A10022,Local 2,11,11,1,NA,11,0.79,04.11.csv,2015,04.11.2015
A10040,Garden,51.3,51.3,8,2.232,22.98,3.67,04.11.csv,2015,04.11.2015
A10063,Frucht 1.00,2,2,2,NA,1,0.14,04.11.csv,2015,04.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.17,04.11.csv,2015,04.11.2015
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.17,04.11.csv,2015,04.11.2015
A10105,Schinkengipfel ,5,5,2,NA,2.5,0.36,04.11.csv,2015,04.11.2015
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.16,04.11.csv,2015,04.11.2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0.28,04.11.csv,2015,04.11.2015
A10139,Zitronencake-Schnitte 100g verpackt,9.6,9.6,4,NA,2.4,0.69,04.11.csv,2015,04.11.2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.16,04.11.csv,2015,04.11.2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.46,04.11.csv,2015,04.11.2015
A10201,Birchermüesli Saisonal,4.9,4.9,1,NA,4.9,0.35,04.11.csv,2015,04.11.2015
A10401,Sandwich Mittel,5,5,1,NA,5,0.36,04.11.csv,2015,04.11.2015
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.39,04.11.csv,2015,04.11.2015
A10410,Sandwich Milano,4,4,1,NA,4,0.29,04.11.csv,2015,04.11.2015
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.29,04.11.csv,2015,04.11.2015
L19100,Patisserie offen,2.9,2.9,1,NA,2.9,0.21,04.11.csv,2015,04.11.2015
A10001,Favorite,606,606,83,NA,7.3,36.64,05.11.csv,2015,05.11.2015
A10002,Green,272,272,35,NA,7.77,16.45,05.11.csv,2015,05.11.2015
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0.63,05.11.csv,2015,05.11.2015
A10006,Menu Salat,56.5,56.5,37,NA,1.53,3.42,05.11.csv,2015,05.11.2015
A10014,Kitchen 4,87,87,7,NA,12.43,5.26,05.11.csv,2015,05.11.2015
A10020,Local 0,519,519,71,NA,7.31,31.38,05.11.csv,2015,05.11.2015
A10040,Garden,47.2,47.2,7,1.984,23.79,2.85,05.11.csv,2015,05.11.2015
A10063,Frucht 1.00,5,5,5,NA,1,0.3,05.11.csv,2015,05.11.2015
A10072,Schichtjoghurt,3,3,1,NA,3,0.18,05.11.csv,2015,05.11.2015
A10102,Mandelgipfel ,5.3,5.3,2,NA,2.65,0.32,05.11.csv,2015,05.11.2015
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0.15,05.11.csv,2015,05.11.2015
A10136,Muffin,2.5,2.5,1,NA,2.5,0.15,05.11.csv,2015,05.11.2015
A10144,Trockengebäck 100g verpackt,4.4,4.4,2,NA,2.2,0.27,05.11.csv,2015,05.11.2015
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0.58,05.11.csv,2015,05.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.27,05.11.csv,2015,05.11.2015
A10418,Sandwich Gruyere Semmel,4,4,1,NA,4,0.24,05.11.csv,2015,05.11.2015
A10451,Sandwich Bauette,15,15,3,NA,5,0.91,05.11.csv,2015,05.11.2015
A10001,Favorite,757,757,105,NA,7.21,50.42,06.11.csv,2015,06.11.2015
A10002,Green,178,178,24,NA,7.42,11.86,06.11.csv,2015,06.11.2015
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0.7,06.11.csv,2015,06.11.2015
A10006,Menu Salat,28.5,28.5,19,NA,1.5,1.9,06.11.csv,2015,06.11.2015
A10014,Kitchen 4,296,296,24,NA,12.33,19.72,06.11.csv,2015,06.11.2015
A10020,Local 0,133,133,18,NA,7.39,8.86,06.11.csv,2015,06.11.2015
A10040,Garden,48.1,48.1,9,2.094,22.97,3.2,06.11.csv,2015,06.11.2015
A10061,Frucht -.80,0.8,0.8,1,NA,0.8,0.05,06.11.csv,2015,06.11.2015
A10062,Frucht -.90,0.9,0.9,1,NA,0.9,0.06,06.11.csv,2015,06.11.2015
A10072,Schichtjoghurt,3,3,1,NA,3,0.2,06.11.csv,2015,06.11.2015
A10107,Laugenbrezel ,2.5,2.5,1,NA,2.5,0.17,06.11.csv,2015,06.11.2015
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.15,06.11.csv,2015,06.11.2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.11,06.11.csv,2015,06.11.2015
A10114,Fitnessbrötli ,3.4,3.4,2,NA,1.7,0.23,06.11.csv,2015,06.11.2015
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0.16,06.11.csv,2015,06.11.2015
A10144,Trockengebäck 100g verpackt,4.4,4.4,2,NA,2.2,0.29,06.11.csv,2015,06.11.2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.43,06.11.csv,2015,06.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.3,06.11.csv,2015,06.11.2015
A10418,Sandwich Gruyere Semmel,8,8,2,NA,4,0.53,06.11.csv,2015,06.11.2015
A10451,Sandwich Bauette,10,10,2,NA,5,0.67,06.11.csv,2015,06.11.2015
A10001,Favorite,487,487,66,NA,7.38,24.42,09.11.csv,2015,09.11.2015
A10002,Green,432,432,59,NA,7.32,21.67,09.11.csv,2015,09.11.2015
A10005,Menu Suppe,21.5,21.5,13,NA,1.65,1.08,09.11.csv,2015,09.11.2015
A10006,Menu Salat,36.5,36.5,23,NA,1.59,1.83,09.11.csv,2015,09.11.2015
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.03,09.11.csv,2015,09.11.2015
A10010,Kitchen 0,14,14,1,NA,14,0.7,09.11.csv,2015,09.11.2015
A10014,Kitchen 4,329,329,25,NA,13.16,16.5,09.11.csv,2015,09.11.2015
A10020,Local 0,530,530,74,NA,7.16,26.58,09.11.csv,2015,09.11.2015
A10040,Garden,69,69,16,2.956,23.34,3.46,09.11.csv,2015,09.11.2015
A10061,Frucht -.80,0.8,0.8,1,NA,0.8,0.04,09.11.csv,2015,09.11.2015
A10063,Frucht 1.00,3,3,3,NA,1,0.15,09.11.csv,2015,09.11.2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0.18,09.11.csv,2015,09.11.2015
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.12,09.11.csv,2015,09.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.12,09.11.csv,2015,09.11.2015
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0.24,09.11.csv,2015,09.11.2015
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.12,09.11.csv,2015,09.11.2015
A10105,Schinkengipfel ,5,5,2,NA,2.5,0.25,09.11.csv,2015,09.11.2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.09,09.11.csv,2015,09.11.2015
A10136,Muffin,2.5,2.5,1,NA,2.5,0.13,09.11.csv,2015,09.11.2015
A10139,Zitronencake-Schnitte 100g verpackt,4.8,4.8,2,NA,2.4,0.24,09.11.csv,2015,09.11.2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.11,09.11.csv,2015,09.11.2015
A10150,Spinatstrudel,2.5,2.5,1,NA,2.5,0.13,09.11.csv,2015,09.11.2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.32,09.11.csv,2015,09.11.2015
A10410,Sandwich Milano,4,4,1,NA,4,0.2,09.11.csv,2015,09.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.23,09.11.csv,2015,09.11.2015
A10414,Sandwich Ham & Cheese,11,11,2,NA,5.5,0.55,09.11.csv,2015,09.11.2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0.28,09.11.csv,2015,09.11.2015
A10451,Sandwich Bauette,5,5,1,NA,5,0.25,09.11.csv,2015,09.11.2015
A10001,Favorite,672,672,92,NA,7.3,38.72,10.11.csv,2015,10.11.2015
A10002,Green,391,391,53,NA,7.38,22.53,10.11.csv,2015,10.11.2015
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0.09,10.11.csv,2015,10.11.2015
A10006,Menu Salat,54,54,36,NA,1.5,3.11,10.11.csv,2015,10.11.2015
A10012,Kitchen 2,149,149,14,NA,10.64,8.59,10.11.csv,2015,10.11.2015
A10014,Kitchen 4,52,52,4,NA,13,3,10.11.csv,2015,10.11.2015
A10020,Local 0,317,317,43,NA,7.37,18.27,10.11.csv,2015,10.11.2015
A10040,Garden,50,50,8,2.182,22.91,2.88,10.11.csv,2015,10.11.2015
A10063,Frucht 1.00,1,1,1,NA,1,0.06,10.11.csv,2015,10.11.2015
A10072,Schichtjoghurt,3,3,1,NA,3,0.17,10.11.csv,2015,10.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.14,10.11.csv,2015,10.11.2015
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.14,10.11.csv,2015,10.11.2015
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0.13,10.11.csv,2015,10.11.2015
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0.25,10.11.csv,2015,10.11.2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0.22,10.11.csv,2015,10.11.2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.13,10.11.csv,2015,10.11.2015
A10150,Spinatstrudel,2.5,2.5,1,NA,2.5,0.14,10.11.csv,2015,10.11.2015
A10161,Muffin gross,6,6,2,NA,3,0.35,10.11.csv,2015,10.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.26,10.11.csv,2015,10.11.2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0.32,10.11.csv,2015,10.11.2015
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.23,10.11.csv,2015,10.11.2015
A10451,Sandwich Bauette,5,5,1,NA,5,0.29,10.11.csv,2015,10.11.2015
A10001,Favorite,1057,1057,143,NA,7.39,67.83,11.11.csv,2015,11.11.2015
A10002,Green,150,150,20,NA,7.5,9.63,11.11.csv,2015,11.11.2015
A10005,Menu Suppe,10,10,6,NA,1.67,0.64,11.11.csv,2015,11.11.2015
A10006,Menu Salat,64.5,64.5,43,NA,1.5,4.14,11.11.csv,2015,11.11.2015
A10007,Senf Mayo Ketschup,2,2,4,NA,0.5,0.13,11.11.csv,2015,11.11.2015
A10013,Kitchen 3,83,83,7,NA,11.86,5.33,11.11.csv,2015,11.11.2015
A10020,Local 0,67,67,8,NA,8.38,4.3,11.11.csv,2015,11.11.2015
A10040,Garden,64,64,12,2.784,22.99,4.11,11.11.csv,2015,11.11.2015
A10101,Ragusa-Gipfel ,9.6,9.6,4,NA,2.4,0.62,11.11.csv,2015,11.11.2015
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0.31,11.11.csv,2015,11.11.2015
A10107,Laugenbrezel ,2.5,2.5,1,NA,2.5,0.16,11.11.csv,2015,11.11.2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.11,11.11.csv,2015,11.11.2015
A10114,Fitnessbrötli ,1.7,1.7,1,NA,1.7,0.11,11.11.csv,2015,11.11.2015
A10116,Semmel ,1.4,1.4,1,NA,1.4,0.09,11.11.csv,2015,11.11.2015
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0.15,11.11.csv,2015,11.11.2015
A10136,Muffin,2.5,2.5,1,NA,2.5,0.16,11.11.csv,2015,11.11.2015
A10144,Trockengebäck 100g verpackt,4.4,4.4,2,NA,2.2,0.28,11.11.csv,2015,11.11.2015
A10150,Spinatstrudel,2.5,2.5,1,NA,2.5,0.16,11.11.csv,2015,11.11.2015
A10161,Muffin gross,3,3,1,NA,3,0.19,11.11.csv,2015,11.11.2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.41,11.11.csv,2015,11.11.2015
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.35,11.11.csv,2015,11.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.29,11.11.csv,2015,11.11.2015
A10418,Sandwich Gruyere Semmel,4,4,1,NA,4,0.26,11.11.csv,2015,11.11.2015
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0.26,11.11.csv,2015,11.11.2015
A10000,Catering,2.5,2.5,1,NA,2.5,0.15,12.11.csv,2015,12.11.2015
A10001,Favorite,388,388,54,NA,7.19,23.86,12.11.csv,2015,12.11.2015
A10002,Green,483,483,63,NA,7.67,29.7,12.11.csv,2015,12.11.2015
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0.34,12.11.csv,2015,12.11.2015
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0.04,12.11.csv,2015,12.11.2015
A10005,Menu Suppe,6,6,4,NA,1.5,0.37,12.11.csv,2015,12.11.2015
A10006,Menu Salat,56.5,56.5,37,NA,1.53,3.47,12.11.csv,2015,12.11.2015
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0.03,12.11.csv,2015,12.11.2015
A10011,Kitchen 1,203,203,21,NA,9.67,12.48,12.11.csv,2015,12.11.2015
A10020,Local 0,387,387,51,NA,7.59,23.8,12.11.csv,2015,12.11.2015
A10040,Garden,63.1,63.1,12,2.692,23.44,3.88,12.11.csv,2015,12.11.2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0.04,12.11.csv,2015,12.11.2015
A10061,Frucht -.80,0.8,0.8,1,NA,0.8,0.05,12.11.csv,2015,12.11.2015
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0.3,12.11.csv,2015,12.11.2015
A10126,Apfel im Schlafrock,5.3,5.3,2,NA,2.65,0.33,12.11.csv,2015,12.11.2015
A10161,Muffin gross,3,3,1,NA,3,0.18,12.11.csv,2015,12.11.2015
A10404,Bagel 2,6,6,1,NA,6,0.37,12.11.csv,2015,12.11.2015
A10405,Sandwich,4.5,4.5,1,NA,4.5,0.28,12.11.csv,2015,12.11.2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0.34,12.11.csv,2015,12.11.2015
A10000,Catering,6.5,6.5,1,NA,6.5,0.48,13.11.csv,2015,13.11.2015
A10001,Favorite,516,516,71,NA,7.27,38.36,13.11.csv,2015,13.11.2015
A10002,Green,172,172,23,NA,7.48,12.79,13.11.csv,2015,13.11.2015
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0.33,13.11.csv,2015,13.11.2015
A10006,Menu Salat,54,54,36,NA,1.5,4.01,13.11.csv,2015,13.11.2015
A10011,Kitchen 1,29,29,3,NA,9.67,2.16,13.11.csv,2015,13.11.2015
A10014,Kitchen 4,383,383,31,NA,12.35,28.47,13.11.csv,2015,13.11.2015
A10020,Local 0,139,139,19,NA,7.32,10.33,13.11.csv,2015,13.11.2015
A10040,Garden,13.8,13.8,4,0.6,23,1.03,13.11.csv,2015,13.11.2015
A10060,Frucht -.70,2.1,2.1,3,NA,0.7,0.16,13.11.csv,2015,13.11.2015
A10061,Frucht -.80,1.6,1.6,2,NA,0.8,0.12,13.11.csv,2015,13.11.2015
A10063,Frucht 1.00,1,1,1,NA,1,0.07,13.11.csv,2015,13.11.2015
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0.18,13.11.csv,2015,13.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.18,13.11.csv,2015,13.11.2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0.18,13.11.csv,2015,13.11.2015
A10400,Sandwich klein,4,4,1,NA,4,0.3,13.11.csv,2015,13.11.2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0.41,13.11.csv,2015,13.11.2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0.45,13.11.csv,2015,13.11.2015
A10000,Catering,5.4,5.4,2,NA,2.7,0.26,16.11.csv,2015,16.11.2015
A10001,Favorite,671,671,91,NA,7.37,32.55,16.11.csv,2015,16.11.2015
A10002,Green,917,917,127,NA,7.22,44.49,16.11.csv,2015,16.11.2015
A10005,Menu Suppe,12,12,8,NA,1.5,0.58,16.11.csv,2015,16.11.2015
A10006,Menu Salat,61.5,61.5,41,NA,1.5,2.98,16.11.csv,2015,16.11.2015
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0.05,16.11.csv,2015,16.11.2015
A10012,Kitchen 2,145,145,14,NA,10.36,7.03,16.11.csv,2015,16.11.2015
A10020,Local 0,142,142,20,NA,7.1,6.89,16.11.csv,2015,16.11.2015
A10040,Garden,28.8,28.8,6,1.254,22.97,1.4,16.11.csv,2015,16.11.2015
A10062,Frucht -.90,0.9,0.9,1,NA,0.9,0.04,16.11.csv,2015,16.11.2015
A10063,Frucht 1.00,5,5,5,NA,1,0.24,16.11.csv,2015,16.11.2015
A10101,Ragusa-Gipfel ,7.2,7.2,3,NA,2.4,0.35,16.11.csv,2015,16.11.2015
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0.23,16.11.csv,2015,16.11.2015
A10108,Laugenbrezel mit Butter,6.6,6.6,3,NA,2.2,0.32,16.11.csv,2015,16.11.2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.11,16.11.csv,2015,16.11.2015
A10120,Mandelbrezel ,2.4,2.4,1,NA,2.4,0.12,16.11.csv,2015,16.11.2015
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0.12,16.11.csv,2015,16.11.2015
A10124,Kirschenstange,2.4,2.4,1,NA,2.4,0.12,16.11.csv,2015,16.11.2015
A10125,Nussstange,2.4,2.4,1,NA,2.4,0.12,16.11.csv,2015,16.11.2015
A10129,Aprikosen-Bögli,2.4,2.4,1,NA,2.4,0.12,16.11.csv,2015,16.11.2015
A10136,Muffin,2.5,2.5,1,NA,2.5,0.12,16.11.csv,2015,16.11.2015
A10161,Muffin gross,3,3,1,NA,3,0.15,16.11.csv,2015,16.11.2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0.31,16.11.csv,2015,16.11.2015
A10400,Sandwich klein,4,4,1,NA,4,0.19,16.11.csv,2015,16.11.2015
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.27,16.11.csv,2015,16.11.2015
A10410,Sandwich Milano,8,8,2,NA,4,0.39,16.11.csv,2015,16.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.22,16.11.csv,2015,16.11.2015
A10451,Sandwich Bauette,5,5,1,NA,5,0.24,16.11.csv,2015,16.11.2015
A10000,Catering,5.5,5.5,1,NA,5.5,0.33,17.11.csv,2015,17.11.2015
A10001,Favorite,190,190,25,NA,7.6,11.44,17.11.csv,2015,17.11.2015
A10002,Green,336,336,44,NA,7.64,20.23,17.11.csv,2015,17.11.2015
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0.04,17.11.csv,2015,17.11.2015
A10005,Menu Suppe,6,6,4,NA,1.5,0.36,17.11.csv,2015,17.11.2015
A10006,Menu Salat,75,75,50,NA,1.5,4.51,17.11.csv,2015,17.11.2015
A10013,Kitchen 3,80,80,7,NA,11.43,4.82,17.11.csv,2015,17.11.2015
A10020,Local 0,863,863,119,NA,7.25,51.95,17.11.csv,2015,17.11.2015
A10040,Garden,37,37,5,1.542,23.99,2.23,17.11.csv,2015,17.11.2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0.04,17.11.csv,2015,17.11.2015
A10061,Frucht -.80,1.6,1.6,2,NA,0.8,0.1,17.11.csv,2015,17.11.2015
A10072,Schichtjoghurt,6,6,2,NA,3,0.36,17.11.csv,2015,17.11.2015
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0.14,17.11.csv,2015,17.11.2015
A10105,Schinkengipfel ,2.5,2.5,1,NA,2.5,0.15,17.11.csv,2015,17.11.2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.13,17.11.csv,2015,17.11.2015
A10126,Apfel im Schlafrock,4.8,4.8,2,NA,2.4,0.29,17.11.csv,2015,17.11.2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0.14,17.11.csv,2015,17.11.2015
A10136,Muffin,10,10,4,NA,2.5,0.6,17.11.csv,2015,17.11.2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0.13,17.11.csv,2015,17.11.2015
A10147,Pariser Gipfel,1.6,1.6,1,NA,1.6,0.1,17.11.csv,2015,17.11.2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.19,17.11.csv,2015,17.11.2015
A10400,Sandwich klein,8,8,2,NA,4,0.48,17.11.csv,2015,17.11.2015
A10401,Sandwich Mittel,15,15,3,NA,5,0.9,17.11.csv,2015,17.11.2015
A10403,Bagel 1,5.5,5.5,1,NA,5.5,0.33,17.11.csv,2015,17.11.2015
A10001,Favorite,724,724,100,NA,7.24,43.98,18.11.csv,2015,18.11.2015
A10002,Green,456,456,61,NA,7.48,27.7,18.11.csv,2015,18.11.2015
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0.09,18.11.csv,2015,18.11.2015
A10006,Menu Salat,21,21,14,NA,1.5,1.28,18.11.csv,2015,18.11.2015
A10010,Kitchen 0,7,7,1,NA,7,0.43,18.11.csv,2015,18.11.2015
A10012,Kitchen 2,10,10,1,NA,10,0.61,18.11.csv,2015,18.11.2015
A10014,Kitchen 4,312,312,25,NA,12.48,18.95,18.11.csv,2015,18.11.2015
A10040,Garden,61.4,61.4,10,2.64,23.26,3.73,18.11.csv,2015,18.11.2015
A10061,Frucht -.80,1.6,1.6,2,NA,0.8,0.1,18.11.csv,2015,18.11.2015
A10063,Frucht 1.00,1,1,1,NA,1,0.06,18.11.csv,2015,18.11.2015
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0.29,18.11.csv,2015,18.11.2015
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0.15,18.11.csv,2015,18.11.2015
A10105,Schinkengipfel ,5,5,2,NA,2.5,0.3,18.11.csv,2015,18.11.2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.13,18.11.csv,2015,18.11.2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0.15,18.11.csv,2015,18.11.2015
A10131,Vanille/Apfelstange,4.8,4.8,2,NA,2.4,0.29,18.11.csv,2015,18.11.2015
A10153,Calzone,3.5,3.5,1,NA,3.5,0.21,18.11.csv,2015,18.11.2015
A10161,Muffin gross,3,3,1,NA,3,0.18,18.11.csv,2015,18.11.2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0.19,18.11.csv,2015,18.11.2015
A10403,Bagel 1,5.5,5.5,1,NA,5.5,0.33,18.11.csv,2015,18.11.2015
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0.33,18.11.csv,2015,18.11.2015
A10411,Sandwich Power Ham,4,4,1,NA,4,0.24,18.11.csv,2015,18.11.2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0.27,18.11.csv,2015,18.11.2015
A10000,Catering,7.5,7.5,2,NA,3.75,0.45,19.11.csv,2015,19.11.2015
A10001,Favorite,730,730,99,NA,7.37,43.76,19.11.csv,2015,19.11.2015
A10002,Green,264,264,36,NA,7.33,15.83,19.11.csv,2015,19.11.2015
A10003,nur Fleisch Favorite,6,6,1,NA,6,0.36,19.11.csv,2015,19.11.2015
A10005,Menu Suppe,15,15,10,NA,1.5,0.9,19.11.csv,2015,19.11.2015
A10006,Menu Salat,84,84,56,NA,1.5,5.04,19.11.csv,2015,19.11.2015
A10013,Kitchen 3,280,280,24,NA,11.67,16.79,19.11.csv,2015,19.11.2015
A10020,Local 0,197,197,27,NA,7.3,11.81,19.11.csv,2015,19.11.2015
A10040,Garden,53.3,53.3,10,2.318,22.99,3.2,19.11.csv,2015,19.11.2015
A10062,Frucht -.90,0.9,0.9,1,NA,0.9,0.05,19.11.csv,2015,19.11.2015
A10063,Frucht 1.00,1,1,1,NA,1,0.06,19.11.csv,2015,19.11.2015
A10064,Frucht 1.20,1.2,1.2,1,NA,1.2,0.07,19.11.csv,2015,19.11.2015
A10101,Ragusa-Gipfel ,12,12,5,NA,2.4,0.72,19.11.csv,2015,19.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.14,19.11.csv,2015,19.11.2015
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.26,19.11.csv,2015,19.11.2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0.13,19.11.csv,2015,19.11.2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0.1,19.11.csv,2015,19.11.2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0.33,19.11.csv,2015,19.11.2015
A10001,Favorite,511,511,70,NA,7.3,39.32,20.11.csv,2015,20.11.2015
A10002,Green,198,198,26,NA,7.62,15.24,20.11.csv,2015,20.11.2015
A10005,Menu Suppe,9,9,6,NA,1.5,0.69,20.11.csv,2015,20.11.2015
A10006,Menu Salat,40.5,40.5,27,NA,1.5,3.12,20.11.csv,2015,20.11.2015
A10008,Gemüseportion,1.5,1.5,1,NA,1.5,0.12,20.11.csv,2015,20.11.2015
A10012,Kitchen 2,87,87,8,NA,10.88,6.69,20.11.csv,2015,20.11.2015
A10020,Local 0,354,354,49,NA,7.22,27.24,20.11.csv,2015,20.11.2015
A10040,Garden,44.4,44.4,7,1.93,23.01,3.42,20.11.csv,2015,20.11.2015
A10063,Frucht 1.00,2,2,2,NA,1,0.15,20.11.csv,2015,20.11.2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0.18,20.11.csv,2015,20.11.2015
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0.34,20.11.csv,2015,20.11.2015
