ID;Artikel;NA;Bruttobetrag;Nettobetrag;Verkaufte Stücke;Gewicht verkauft;Durchschnittlicher Preis;Referenzbetrag;Ref %;Tot %Umsatz;source;year
1260;A10001;Favorite;3'314.00;3'314.00;426;0;7.78;3'314.00;100;37.26;KW42.xlsx;2016
1261;A10002;Green;2'428.00;2'428.00;321;0;7.56;2'428.00;100;27.3;KW42.xlsx;2016
1262;A10005;Menu Suppe;17.5;17.5;11;0;1.59;17.5;100;0.2;KW42.xlsx;2016
1263;A10006;Menu Salat;65.5;65.5;41;0;1.6;65.5;100;0.74;KW42.xlsx;2016
1264;A10007;Senf Mayo Ketschup;5;5;10;0;0.5;5;100;0.06;KW42.xlsx;2016
1265;A10014;Kitchen 4;1'331.00;1'331.00;104;0;12.8;1'331.00;100;14.96;KW42.xlsx;2016
1266;A10040;Garden;1'164.80;1'164.80;139;50.57;23.03;1'164.80;100;13.1;KW42.xlsx;2016
1267;A10063;Frucht 1.00;5;5;5;0;1;5;100;0.06;KW42.xlsx;2016
1268;A10072;Schichtjoghurt;6.5;6.5;2;0;3.25;6.5;100;0.07;KW42.xlsx;2016
1269;A10108;Laugenbrezel mit Butter;6.6;6.6;3;0;2.2;6.6;100;0.07;KW42.xlsx;2016
1270;A10112;Maisbrötli;3.4;3.4;2;0;1.7;3.4;100;0.04;KW42.xlsx;2016
1271;A10120;Mandelbrezel ;4.8;4.8;2;0;2.4;4.8;100;0.05;KW42.xlsx;2016
1272;A10121;Mandelschnecke ;2.4;2.4;1;0;2.4;2.4;100;0.03;KW42.xlsx;2016
1273;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.03;KW42.xlsx;2016
1274;A10126;Apfel im Schlafrock;2.4;2.4;1;0;2.4;2.4;100;0.03;KW42.xlsx;2016
1275;A10127;Aprikosenplunder;2.9;2.9;1;0;2.9;2.9;100;0.03;KW42.xlsx;2016
1276;A10128;Aprikosenjalousie;17.3;17.3;7;0;2.47;17.3;100;0.19;KW42.xlsx;2016
1277;A10135;Wähe;18;18;4;0;4.5;18;100;0.2;KW42.xlsx;2016
1278;A10139;Zitronencake-Schnitte 100g verpackt;9.6;9.6;4;0;2.4;9.6;100;0.11;KW42.xlsx;2016
1279;A10148;Fruchttörtli;2.4;2.4;1;0;2.4;2.4;100;0.03;KW42.xlsx;2016
1280;A10164;Hausgemachter Kuchen;5;5;2;0;2.5;5;100;0.06;KW42.xlsx;2016
1281;A10200;Birchermüesli Classic;22.9;22.9;7;0;3.27;22.9;100;0.26;KW42.xlsx;2016
1282;A10409;Sandwich Appenzell;11;11;2;0;5.5;11;100;0.12;KW42.xlsx;2016
1283;A10411;Sandwich Power Ham;12.5;12.5;3;0;4.17;12.5;100;0.14;KW42.xlsx;2016
1284;A10413;Sandwich Start Your Day;27.5;27.5;6;0;4.58;27.5;100;0.31;KW42.xlsx;2016
1285;A10415;Sandwich Turkey;16.5;16.5;3;0;5.5;16.5;100;0.19;KW42.xlsx;2016
1286;A10416;Sandwich Ticinese;12;12;2;0;6;12;100;0.13;KW42.xlsx;2016
1287;A10417;Sandwich Softie;16.5;16.5;4;0;4.13;16.5;100;0.19;KW42.xlsx;2016
1288;A10425;Sandwich Italien;18;18;3;0;6;18;100;0.2;KW42.xlsx;2016
1289;A10430;Bagel Sandwich Fisherman's Catch;16.5;16.5;3;0;5.5;16.5;100;0.19;KW42.xlsx;2016
1290;A10450;Sandwich Laugenkaiser;12;12;3;0;4;12;100;0.13;KW42.xlsx;2016
1292;A10000;Küche;16.2;16.2;3;0;5.4;16.2;100;0.19;KW43.xlsx;2016
1293;A10001;Favorite;3'574.00;3'574.00;462;0;7.74;3'574.00;100;42.05;KW43.xlsx;2016
1294;A10002;Green;2'309.00;2'309.00;300;0;7.7;2'309.00;100;27.16;KW43.xlsx;2016
1295;A100039;Portion Pommes;16.5;16.5;3;0;5.5;16.5;100;0.19;KW43.xlsx;2016
1296;A10004;Brot Stück;0.9;0.9;3;0;0.3;0.9;100;0.01;KW43.xlsx;2016
1297;A10005;Menu Suppe;34;34;22;0;1.55;34;100;0.4;KW43.xlsx;2016
1298;A10006;Menu Salat;70.5;70.5;47;0;1.5;70.5;100;0.83;KW43.xlsx;2016
1299;A10007;Senf Mayo Ketschup;2.5;2.5;5;0;0.5;2.5;100;0.03;KW43.xlsx;2016
1300;A10014;Kitchen 4;1'008.00;1'008.00;78;0;12.92;1'008.00;100;11.86;KW43.xlsx;2016
1301;A10040;Garden;1'191.90;1'191.90;166;51.72;23.05;1'191.90;100;14.02;KW43.xlsx;2016
1302;A10063;Frucht 1.00;10;10;10;0;1;10;100;0.12;KW43.xlsx;2016
1303;A10101;Ragusa-Gipfel ;4.8;4.8;2;0;2.4;4.8;100;0.06;KW43.xlsx;2016
1304;A10108;Laugenbrezel mit Butter;2.2;2.2;1;0;2.2;2.2;100;0.03;KW43.xlsx;2016
1305;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW43.xlsx;2016
1306;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.06;KW43.xlsx;2016
1307;A10126;Apfel im Schlafrock;2.4;2.4;1;0;2.4;2.4;100;0.03;KW43.xlsx;2016
1308;A10127;Aprikosenplunder;2.4;2.4;1;0;2.4;2.4;100;0.03;KW43.xlsx;2016
1309;A10128;Aprikosenjalousie;2.9;2.9;1;0;2.9;2.9;100;0.03;KW43.xlsx;2016
1310;A10135;Wähe;13.5;13.5;3;0;4.5;13.5;100;0.16;KW43.xlsx;2016
1311;A10139;Zitronencake-Schnitte 100g verpackt;19.2;19.2;8;0;2.4;19.2;100;0.23;KW43.xlsx;2016
1312;A10148;Fruchttörtli;4.8;4.8;2;0;2.4;4.8;100;0.06;KW43.xlsx;2016
1313;A10163;Bürli;1.4;1.4;1;0;1.4;1.4;100;0.02;KW43.xlsx;2016
1314;A10200;Birchermüesli Classic;35.2;35.2;11;0;3.2;35.2;100;0.41;KW43.xlsx;2016
1315;A10409;Sandwich Appenzell;27.5;27.5;5;0;5.5;27.5;100;0.32;KW43.xlsx;2016
1316;A10410;Sandwich Milano;4;4;1;0;4;4;100;0.05;KW43.xlsx;2016
1317;A10411;Sandwich Power Ham;4;4;1;0;4;4;100;0.05;KW43.xlsx;2016
1318;A10413;Sandwich Start Your Day;23;23;5;0;4.6;23;100;0.27;KW43.xlsx;2016
1319;A10416;Sandwich Ticinese;24;24;4;0;6;24;100;0.28;KW43.xlsx;2016
1320;A10417;Sandwich Softie;12;12;3;0;4;12;100;0.14;KW43.xlsx;2016
1321;A10425;Sandwich Italien;18;18;3;0;6;18;100;0.21;KW43.xlsx;2016
1322;A10435;FB Sandwich Emmental;11;11;2;0;5.5;11;100;0.13;KW43.xlsx;2016
1323;A10450;Sandwich Laugenkaiser;20;20;5;0;4;20;100;0.24;KW43.xlsx;2016
1325;A10000;Küche;50.2;50.2;11;0;4.56;50.2;100;0.5;KW44.xlsx;2016
1326;A10001;Favorite;4'497.00;4'497.00;579;0;7.77;4'497.00;100;44.52;KW44.xlsx;2016
1327;A10002;Green;2'425.00;2'425.00;313;0;7.75;2'425.00;100;24;KW44.xlsx;2016
1328;A10004;Brot Stück;0.3;0.3;1;0;0.3;0.3;100;0;KW44.xlsx;2016
1329;A10005;Menu Suppe;54.5;54.5;35;0;1.56;54.5;100;0.54;KW44.xlsx;2016
1330;A10006;Menu Salat;111;111;72;0;1.54;111;100;1.1;KW44.xlsx;2016
1331;A10007;Senf Mayo Ketschup;3;3;6;0;0.5;3;100;0.03;KW44.xlsx;2016
1332;A10014;Kitchen 4;1'111.00;1'111.00;87;0;12.77;1'111.00;100;11;KW44.xlsx;2016
1333;A10040;Garden;1'507.50;1'507.50;183;65.27;23.1;1'507.50;100;14.92;KW44.xlsx;2016
1334;A10063;Frucht 1.00;6;6;6;0;1;6;100;0.06;KW44.xlsx;2016
1335;A10072;Schichtjoghurt;18;18;6;0;3;18;100;0.18;KW44.xlsx;2016
1336;A10101;Ragusa-Gipfel ;12;12;5;0;2.4;12;100;0.12;KW44.xlsx;2016
1337;A10108;Laugenbrezel mit Butter;8.8;8.8;4;0;2.2;8.8;100;0.09;KW44.xlsx;2016
1338;A10114;Fitnessbrötli ;2.2;2.2;1;0;2.2;2.2;100;0.02;KW44.xlsx;2016
1339;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW44.xlsx;2016
1340;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW44.xlsx;2016
1341;A10122;Nussbrille;2.4;2.4;1;0;2.4;2.4;100;0.02;KW44.xlsx;2016
1342;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW44.xlsx;2016
1343;A10126;Apfel im Schlafrock;5.3;5.3;2;0;2.65;5.3;100;0.05;KW44.xlsx;2016
1344;A10127;Aprikosenplunder;7.2;7.2;3;0;2.4;7.2;100;0.07;KW44.xlsx;2016
1345;A10128;Aprikosenjalousie;4.8;4.8;2;0;2.4;4.8;100;0.05;KW44.xlsx;2016
1346;A10130;Vanillekreuz;5.3;5.3;2;0;2.65;5.3;100;0.05;KW44.xlsx;2016
1347;A10135;Wähe;9;9;2;0;4.5;9;100;0.09;KW44.xlsx;2016
1348;A10136;Muffin;2.5;2.5;1;0;2.5;2.5;100;0.02;KW44.xlsx;2016
1349;A10139;Zitronencake-Schnitte 100g verpackt;19.7;19.7;8;0;2.46;19.7;100;0.2;KW44.xlsx;2016
1350;A10144;Trockengebäck 100g verpackt;2.2;2.2;1;0;2.2;2.2;100;0.02;KW44.xlsx;2016
1351;A10148;Fruchttörtli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW44.xlsx;2016
1352;A10200;Birchermüesli Classic;26.6;26.6;8;0;3.33;26.6;100;0.26;KW44.xlsx;2016
1353;A10409;Sandwich Appenzell;27.5;27.5;5;0;5.5;27.5;100;0.27;KW44.xlsx;2016
1354;A10410;Sandwich Milano;12;12;3;0;4;12;100;0.12;KW44.xlsx;2016
1355;A10413;Sandwich Start Your Day;22.5;22.5;5;0;4.5;22.5;100;0.22;KW44.xlsx;2016
1356;A10415;Sandwich Turkey;16.5;16.5;3;0;5.5;16.5;100;0.16;KW44.xlsx;2016
1358;A10000;Küche;51.1;51.1;10;0;5.11;51.1;100;0.52;KW45.xlsx;2016
1359;A10001;Favorite;3'692.00;3'692.00;483;0;7.64;3'692.00;100;37.22;KW45.xlsx;2016
1360;A10002;Green;2'708.00;2'708.00;353;0;7.67;2'708.00;100;27.3;KW45.xlsx;2016
1361;A100039;Portion Pommes;5.5;5.5;1;0;5.5;5.5;100;0.06;KW45.xlsx;2016
1362;A10004;Brot Stück;1.5;1.5;5;0;0.3;1.5;100;0.02;KW45.xlsx;2016
1363;A10005;Menu Suppe;27;27;18;0;1.5;27;100;0.27;KW45.xlsx;2016
1364;A10006;Menu Salat;58.5;58.5;39;0;1.5;58.5;100;0.59;KW45.xlsx;2016
1365;A10007;Senf Mayo Ketschup;3;3;6;0;0.5;3;100;0.03;KW45.xlsx;2016
1366;A10014;Kitchen 4;1'586.00;1'586.00;123;0;12.89;1'586.00;100;15.99;KW45.xlsx;2016
1367;A10040;Garden;1'548.10;1'548.10;191;66.92;23.13;1'548.10;100;15.61;KW45.xlsx;2016
1368;A10063;Frucht 1.00;10;10;10;0;1;10;100;0.1;KW45.xlsx;2016
1369;A10072;Schichtjoghurt;3;3;1;0;3;3;100;0.03;KW45.xlsx;2016
1370;A10101;Ragusa-Gipfel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW45.xlsx;2016
1371;A10103;Vanille-Gipfel;2.4;2.4;1;0;2.4;2.4;100;0.02;KW45.xlsx;2016
1372;A10120;Mandelbrezel ;2.9;2.9;1;0;2.9;2.9;100;0.03;KW45.xlsx;2016
1373;A10121;Mandelschnecke ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW45.xlsx;2016
1374;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW45.xlsx;2016
1375;A10124;Kirschenstange;2.9;2.9;1;0;2.9;2.9;100;0.03;KW45.xlsx;2016
1376;A10126;Apfel im Schlafrock;4.8;4.8;2;0;2.4;4.8;100;0.05;KW45.xlsx;2016
1377;A10127;Aprikosenplunder;9.6;9.6;4;0;2.4;9.6;100;0.1;KW45.xlsx;2016
1378;A10128;Aprikosenjalousie;4.8;4.8;2;0;2.4;4.8;100;0.05;KW45.xlsx;2016
1379;A10135;Wähe;18;18;4;0;4.5;18;100;0.18;KW45.xlsx;2016
1380;A10136;Muffin;11;11;4;0;2.75;11;100;0.11;KW45.xlsx;2016
1381;A10139;Zitronencake-Schnitte 100g verpackt;4.8;4.8;2;0;2.4;4.8;100;0.05;KW45.xlsx;2016
1382;A10144;Trockengebäck 100g verpackt;11.5;11.5;5;0;2.3;11.5;100;0.12;KW45.xlsx;2016
1383;A10200;Birchermüesli Classic;29.3;29.3;9;0;3.26;29.3;100;0.3;KW45.xlsx;2016
1384;A10409;Sandwich Appenzell;11;11;2;0;5.5;11;100;0.11;KW45.xlsx;2016
1385;A10410;Sandwich Milano;8;8;2;0;4;8;100;0.08;KW45.xlsx;2016
1386;A10411;Sandwich Power Ham;4;4;1;0;4;4;100;0.04;KW45.xlsx;2016
1387;A10413;Sandwich Start Your Day;4.5;4.5;1;0;4.5;4.5;100;0.05;KW45.xlsx;2016
1388;A10415;Sandwich Turkey;5.5;5.5;1;0;5.5;5.5;100;0.06;KW45.xlsx;2016
1389;A10416;Sandwich Ticinese;12;12;2;0;6;12;100;0.12;KW45.xlsx;2016
1391;A10000;Küche;11;11;2;0;5.5;11;100;0.09;KW46.xlsx;2016
1392;A10001;Favorite;5'479.00;5'479.00;668;0;8.2;5'479.00;100;47.26;KW46.xlsx;2016
1393;A10002;Green;3'351.00;3'351.00;410;0;8.17;3'351.00;100;28.91;KW46.xlsx;2016
1394;A100039;Portion Pommes;5.5;5.5;1;0;5.5;5.5;100;0.05;KW46.xlsx;2016
1395;A10004;Brot Stück;1.2;1.2;4;0;0.3;1.2;100;0.01;KW46.xlsx;2016
1396;A10005;Menu Suppe;38.5;38.5;25;0;1.54;38.5;100;0.33;KW46.xlsx;2016
1397;A10006;Menu Salat;83.5;83.5;51;0;1.64;83.5;100;0.72;KW46.xlsx;2016
1398;A10007;Senf Mayo Ketschup;1;1;2;0;0.5;1;100;0.01;KW46.xlsx;2016
1399;A10014;Kitchen 4;918;918;68;0;13.5;918;100;7.92;KW46.xlsx;2016
1400;A10040;Garden;1'370.70;1'370.70;174;58.97;23.24;1'370.70;100;11.82;KW46.xlsx;2016
1401;A10063;Frucht 1.00;8;8;8;0;1;8;100;0.07;KW46.xlsx;2016
1402;A10072;Schichtjoghurt;9.5;9.5;3;0;3.17;9.5;100;0.08;KW46.xlsx;2016
1403;A10108;Laugenbrezel mit Butter;6.6;6.6;3;0;2.2;6.6;100;0.06;KW46.xlsx;2016
1404;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.01;KW46.xlsx;2016
1405;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1406;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1407;A10121;Mandelschnecke ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1408;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1409;A10127;Aprikosenplunder;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1410;A10128;Aprikosenjalousie;7.2;7.2;3;0;2.4;7.2;100;0.06;KW46.xlsx;2016
1411;A10129;Aprikosen-Bögli;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1412;A10130;Vanillekreuz;2.4;2.4;1;0;2.4;2.4;100;0.02;KW46.xlsx;2016
1413;A10135;Wähe;23;23;5;0;4.6;23;100;0.2;KW46.xlsx;2016
1414;A10139;Zitronencake-Schnitte 100g verpackt;19.7;19.7;8;0;2.46;19.7;100;0.17;KW46.xlsx;2016
1415;A10144;Trockengebäck 100g verpackt;2.7;2.7;1;0;2.7;2.7;100;0.02;KW46.xlsx;2016
1416;A10148;Fruchttörtli;14.4;14.4;6;0;2.4;14.4;100;0.12;KW46.xlsx;2016
1417;A10161;Muffin gross;12;12;4;0;3;12;100;0.1;KW46.xlsx;2016
1418;A10164;Hausgemachter Kuchen;5;5;2;0;2.5;5;100;0.04;KW46.xlsx;2016
1419;A10200;Birchermüesli Classic;22.9;22.9;7;0;3.27;22.9;100;0.2;KW46.xlsx;2016
1420;A10409;Sandwich Appenzell;27.5;27.5;5;0;5.5;27.5;100;0.24;KW46.xlsx;2016
1421;A10410;Sandwich Milano;12;12;3;0;4;12;100;0.1;KW46.xlsx;2016
1422;A10413;Sandwich Start Your Day;4.5;4.5;1;0;4.5;4.5;100;0.04;KW46.xlsx;2016
1424;A10000;Küche;37.4;37.4;11;0;3.4;37.4;100;0.36;KW47.xlsx;2016
1425;A10001;Favorite;4'745.00;4'745.00;611;0;7.77;4'745.00;100;45.08;KW47.xlsx;2016
1426;A10002;Green;2'797.00;2'797.00;365;0;7.66;2'797.00;100;26.57;KW47.xlsx;2016
1427;A100039;Portion Pommes;16.5;16.5;3;0;5.5;16.5;100;0.16;KW47.xlsx;2016
1428;A10004;Brot Stück;1.5;1.5;5;0;0.3;1.5;100;0.01;KW47.xlsx;2016
1429;A10005;Menu Suppe;26;26;16;0;1.63;26;100;0.25;KW47.xlsx;2016
1430;A10006;Menu Salat;73.5;73.5;47;0;1.56;73.5;100;0.7;KW47.xlsx;2016
1431;A10007;Senf Mayo Ketschup;3;3;6;0;0.5;3;100;0.03;KW47.xlsx;2016
1432;A10012;Kitchen 2;65;65;6;0;10.83;65;100;0.62;KW47.xlsx;2016
1433;A10014;Kitchen 4;993;993;78;0;12.73;993;100;9.43;KW47.xlsx;2016
1434;A10040;Garden;1'404.70;1'404.70;175;60.85;23.08;1'404.70;100;13.34;KW47.xlsx;2016
1435;A10063;Frucht 1.00;15;15;15;0;1;15;100;0.14;KW47.xlsx;2016
1436;A10072;Schichtjoghurt;18;18;6;0;3;18;100;0.17;KW47.xlsx;2016
1437;A10073;Saisonfrüchte geschnitten;10.5;10.5;3;0;3.5;10.5;100;0.1;KW47.xlsx;2016
1438;A10101;Ragusa-Gipfel ;7.2;7.2;3;0;2.4;7.2;100;0.07;KW47.xlsx;2016
1439;A10103;Vanille-Gipfel;4.8;4.8;2;0;2.4;4.8;100;0.05;KW47.xlsx;2016
1440;A10108;Laugenbrezel mit Butter;4.4;4.4;2;0;2.2;4.4;100;0.04;KW47.xlsx;2016
1441;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW47.xlsx;2016
1442;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW47.xlsx;2016
1443;A10126;Apfel im Schlafrock;4.8;4.8;2;0;2.4;4.8;100;0.05;KW47.xlsx;2016
1444;A10128;Aprikosenjalousie;7.2;7.2;3;0;2.4;7.2;100;0.07;KW47.xlsx;2016
1445;A10130;Vanillekreuz;4.8;4.8;2;0;2.4;4.8;100;0.05;KW47.xlsx;2016
1446;A10135;Wähe;22.5;22.5;5;0;4.5;22.5;100;0.21;KW47.xlsx;2016
1447;A10136;Muffin;12.5;12.5;5;0;2.5;12.5;100;0.12;KW47.xlsx;2016
1448;A10139;Zitronencake-Schnitte 100g verpackt;16.8;16.8;7;0;2.4;16.8;100;0.16;KW47.xlsx;2016
1449;A10144;Trockengebäck 100g verpackt;2.2;2.2;1;0;2.2;2.2;100;0.02;KW47.xlsx;2016
1450;A10148;Fruchttörtli;4.8;4.8;2;0;2.4;4.8;100;0.05;KW47.xlsx;2016
1451;A10161;Muffin gross;3;3;1;0;3;3;100;0.03;KW47.xlsx;2016
1452;A10200;Birchermüesli Classic;42.1;42.1;13;0;3.24;42.1;100;0.4;KW47.xlsx;2016
1453;A10409;Sandwich Appenzell;5.5;5.5;1;0;5.5;5.5;100;0.05;KW47.xlsx;2016
1454;A10410;Sandwich Milano;12;12;3;0;4;12;100;0.11;KW47.xlsx;2016
1455;A10413;Sandwich Start Your Day;27;27;6;0;4.5;27;100;0.26;KW47.xlsx;2016
1457;A10000;Küche;89.7;89.7;8;0;11.21;89.7;100;0.6;KW48.xlsx;2016
1458;A10001;Favorite;8'992.00;8'992.00;1074;0;8.37;8'992.00;100;59.67;KW48.xlsx;2016
1459;A10002;Green;2'895.00;2'895.00;379;0;7.64;2'895.00;100;19.21;KW48.xlsx;2016
1460;A100039;Portion Pommes;5.5;5.5;1;0;5.5;5.5;100;0.04;KW48.xlsx;2016
1461;A10004;Brot Stück;1.2;1.2;4;0;0.3;1.2;100;0.01;KW48.xlsx;2016
1462;A10005;Menu Suppe;24.5;24.5;15;0;1.63;24.5;100;0.16;KW48.xlsx;2016
1463;A10006;Menu Salat;98.5;98.5;63;0;1.56;98.5;100;0.65;KW48.xlsx;2016
1464;A10007;Senf Mayo Ketschup;2.5;2.5;5;0;0.5;2.5;100;0.02;KW48.xlsx;2016
1465;A10012;Kitchen 2;277;277;26;0;10.65;277;100;1.84;KW48.xlsx;2016
1466;A10014;Kitchen 4;872;872;67;0;13.01;872;100;5.79;KW48.xlsx;2016
1467;A10040;Garden;1'488.50;1'488.50;185;64.47;23.09;1'488.50;100;9.88;KW48.xlsx;2016
1468;A10063;Frucht 1.00;17;17;17;0;1;17;100;0.11;KW48.xlsx;2016
1469;A10072;Schichtjoghurt;10;10;3;0;3.33;10;100;0.07;KW48.xlsx;2016
1470;A10073;Saisonfrüchte geschnitten;3.5;3.5;1;0;3.5;3.5;100;0.02;KW48.xlsx;2016
1471;A10101;Ragusa-Gipfel ;2.9;2.9;1;0;2.9;2.9;100;0.02;KW48.xlsx;2016
1472;A10108;Laugenbrezel mit Butter;7;7;3;0;2.33;7;100;0.05;KW48.xlsx;2016
1473;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.01;KW48.xlsx;2016
1474;A10120;Mandelbrezel ;5.3;5.3;2;0;2.65;5.3;100;0.04;KW48.xlsx;2016
1475;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.03;KW48.xlsx;2016
1476;A10123;Russenzöpfli;7.7;7.7;3;0;2.57;7.7;100;0.05;KW48.xlsx;2016
1477;A10126;Apfel im Schlafrock;5.3;5.3;2;0;2.65;5.3;100;0.04;KW48.xlsx;2016
1478;A10128;Aprikosenjalousie;2.4;2.4;1;0;2.4;2.4;100;0.02;KW48.xlsx;2016
1479;A10130;Vanillekreuz;7.2;7.2;3;0;2.4;7.2;100;0.05;KW48.xlsx;2016
1480;A10135;Wähe;18.5;18.5;4;0;4.63;18.5;100;0.12;KW48.xlsx;2016
1481;A10136;Muffin;5;5;2;0;2.5;5;100;0.03;KW48.xlsx;2016
1482;A10139;Zitronencake-Schnitte 100g verpackt;5.8;5.8;2;0;2.9;5.8;100;0.04;KW48.xlsx;2016
1483;A10144;Trockengebäck 100g verpackt;2.2;2.2;1;0;2.2;2.2;100;0.01;KW48.xlsx;2016
1484;A10148;Fruchttörtli;7.2;7.2;3;0;2.4;7.2;100;0.05;KW48.xlsx;2016
1485;A10200;Birchermüesli Classic;25.6;25.6;8;0;3.2;25.6;100;0.17;KW48.xlsx;2016
1486;A10409;Sandwich Appenzell;34;34;6;0;5.67;34;100;0.23;KW48.xlsx;2016
1487;A10410;Sandwich Milano;4;4;1;0;4;4;100;0.03;KW48.xlsx;2016
1488;A10411;Sandwich Power Ham;8;8;2;0;4;8;100;0.05;KW48.xlsx;2016
1490;A10000;Küche;334.8;334.8;46;0;7.28;334.8;100;2.97;KW49.xlsx;2016
1491;A10001;Favorite;4'970.00;4'970.00;622;0;7.99;4'970.00;100;44.03;KW49.xlsx;2016
1492;A10002;Green;2'743.00;2'743.00;362;0;7.58;2'743.00;100;24.3;KW49.xlsx;2016
1493;A10004;Brot Stück;1.2;1.2;4;0;0.3;1.2;100;0.01;KW49.xlsx;2016
1494;A10005;Menu Suppe;57;57;34;0;1.68;57;100;0.5;KW49.xlsx;2016
1495;A10006;Menu Salat;59.5;59.5;39;0;1.53;59.5;100;0.53;KW49.xlsx;2016
1496;A10007;Senf Mayo Ketschup;1.5;1.5;3;0;0.5;1.5;100;0.01;KW49.xlsx;2016
1497;A10012;Kitchen 2;354;354;33;0;10.73;354;100;3.14;KW49.xlsx;2016
1498;A10013;Kitchen 3;210;210;18;0;11.67;210;100;1.86;KW49.xlsx;2016
1499;A10014;Kitchen 4;795;795;59;0;13.47;795;100;7.04;KW49.xlsx;2016
1500;A10040;Garden;1'459.40;1'459.40;187;63.02;23.16;1'459.40;100;12.93;KW49.xlsx;2016
1501;A10063;Frucht 1.00;8;8;8;0;1;8;100;0.07;KW49.xlsx;2016
1502;A10072;Schichtjoghurt;9;9;3;0;3;9;100;0.08;KW49.xlsx;2016
1503;A10073;Saisonfrüchte geschnitten;7.5;7.5;2;0;3.75;7.5;100;0.07;KW49.xlsx;2016
1504;A10101;Ragusa-Gipfel ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW49.xlsx;2016
1505;A10102;Mandelgipfel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW49.xlsx;2016
1506;A10103;Vanille-Gipfel;2.4;2.4;1;0;2.4;2.4;100;0.02;KW49.xlsx;2016
1507;A10108;Laugenbrezel mit Butter;4.4;4.4;2;0;2.2;4.4;100;0.04;KW49.xlsx;2016
1508;A10112;Maisbrötli;3.8;3.8;2;0;1.9;3.8;100;0.03;KW49.xlsx;2016
1509;A10114;Fitnessbrötli ;4.4;4.4;2;0;2.2;4.4;100;0.04;KW49.xlsx;2016
1510;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW49.xlsx;2016
1511;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW49.xlsx;2016
1512;A10121;Mandelschnecke ;9.6;9.6;4;0;2.4;9.6;100;0.09;KW49.xlsx;2016
1513;A10122;Nussbrille;2.4;2.4;1;0;2.4;2.4;100;0.02;KW49.xlsx;2016
1514;A10123;Russenzöpfli;4.8;4.8;2;0;2.4;4.8;100;0.04;KW49.xlsx;2016
1515;A10128;Aprikosenjalousie;5.3;5.3;2;0;2.65;5.3;100;0.05;KW49.xlsx;2016
1516;A10130;Vanillekreuz;4.8;4.8;2;0;2.4;4.8;100;0.04;KW49.xlsx;2016
1517;A10135;Wähe;22.5;22.5;5;0;4.5;22.5;100;0.2;KW49.xlsx;2016
1518;A10139;Zitronencake-Schnitte 100g verpackt;4.8;4.8;2;0;2.4;4.8;100;0.04;KW49.xlsx;2016
1519;A10148;Fruchttörtli;2.9;2.9;1;0;2.9;2.9;100;0.03;KW49.xlsx;2016
1520;A10200;Birchermüesli Classic;26.1;26.1;8;0;3.26;26.1;100;0.23;KW49.xlsx;2016
1521;A10201;Birchermüesli Saisonal;4.9;4.9;1;0;4.9;4.9;100;0.04;KW49.xlsx;2016
1523;A10000;Küche;186;186;7;0;26.57;186;100;1.74;KW50.xlsx;2016
1524;A10001;Favorite;4'970.00;4'970.00;635;0;7.83;4'970.00;100;46.39;KW50.xlsx;2016
1525;A10002;Green;2'281.00;2'281.00;305;0;7.48;2'281.00;100;21.29;KW50.xlsx;2016
1526;A100039;Portion Pommes;5.5;5.5;1;0;5.5;5.5;100;0.05;KW50.xlsx;2016
1527;A10004;Brot Stück;0.6;0.6;2;0;0.3;0.6;100;0.01;KW50.xlsx;2016
