"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"708";"A10004";"Brot Stück";1,5;1,5;5;NA;0,3;0;0;1,5;100;0,0186797175626705;"KW49.xlsx";2015
"709";"A10005";"Menu Suppe";43,5;43,5;29;NA;1,5;0;0;43,5;100;0,541711809317443;"KW49.xlsx";2015
"710";"A10006";"Menu Salat";178,5;178,5;119;NA;1,5;0;0;178,5;100;2,22288638995778;"KW49.xlsx";2015
"711";"A10007";"Senf Mayo Ketschup";1,5;1,5;3;NA;0,5;0;0;1,5;100;0,0186797175626705;"KW49.xlsx";2015
"712";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0186797175626705;"KW49.xlsx";2015
"713";"A10011";"Kitchen 1";428;428;45;NA;9,51;0;0;428;100;5,32994607788197;"KW49.xlsx";2015
"714";"A10012";"Kitchen 2";132;132;13;NA;10,15;0;0;132;100;1,643815145515;"KW49.xlsx";2015
"715";"A10013";"Kitchen 3";116;116;10;NA;11,6;0;0;116;100;1,44456482484652;"KW49.xlsx";2015
"716";"A10014";"Kitchen 4";307;307;25;NA;12,28;0;0;307;100;3,82311552782655;"KW49.xlsx";2015
"717";"A10020";"Local 0";1890;1890;257;NA;7,35;0;0;1890;100;23,5364441289648;"KW49.xlsx";2015
"718";"A10040";"Garden";213,2;213,2;42;9,134;23,34;0;0;213,2;100;2,65501052290756;"KW49.xlsx";2015
"719";"A10060";"Frucht -.70";0,7;0,7;1;NA;0,7;0;0;0,7;100;0,00871720152924621;"KW49.xlsx";2015
"720";"A10063";"Frucht 1.00";3;3;3;NA;1;0;0;3;100;0,0373594351253409;"KW49.xlsx";2015
"721";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,0747188702506818;"KW49.xlsx";2015
"722";"A10101";"Ragusa-Gipfel ";12;12;5;NA;2,4;0;0;12;100;0,149437740501364;"KW49.xlsx";2015
"723";"A10102";"Mandelgipfel ";12;12;5;NA;2,4;0;0;12;100;0,149437740501364;"KW49.xlsx";2015
"724";"A10104";"Schoggi-Gipfel ";14,4;14,4;6;NA;2,4;0;0;14,4;100;0,179325288601636;"KW49.xlsx";2015
"725";"A10105";"Schinkengipfel ";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0311328626044508;"KW49.xlsx";2015
"726";"A10108";"Laugenbrezel mit Butter";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0547938381838333;"KW49.xlsx";2015
"727";"A10110";"Sonnenblumenbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0211703465710265;"KW49.xlsx";2015
"728";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0211703465710265;"KW49.xlsx";2015
"729";"A10114";"Fitnessbrötli ";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,042340693142053;"KW49.xlsx";2015
"730";"A10118";"Brownie ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0298875481002727;"KW49.xlsx";2015
"731";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0298875481002727;"KW49.xlsx";2015
"732";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0298875481002727;"KW49.xlsx";2015
"733";"A10130";"Vanillekreuz";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0597750962005454;"KW49.xlsx";2015
"734";"A10131";"Vanille/Apfelstange";12;12;5;NA;2,4;0;0;12;100;0,149437740501364;"KW49.xlsx";2015
"735";"A10135";"Wähe";3,9;3,9;1;NA;3,9;0;0;3,9;100;0,0485672656629432;"KW49.xlsx";2015
"736";"A10144";"Trockengebäck 100g verpackt";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0547938381838333;"KW49.xlsx";2015
"737";"A10147";"Pariser Gipfel";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0199250320668485;"KW49.xlsx";2015
"738";"A10152";"Wienerli im Teig";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0311328626044508;"KW49.xlsx";2015
"739";"A10161";"Muffin gross";12;12;4;NA;3;0;0;12;100;0,149437740501364;"KW49.xlsx";2015
"740";"A10200";"Birchermüesli Classic";38,9;38,9;12;NA;3,24;0;0;38,9;100;0,484427342125254;"KW49.xlsx";2015
"741";"A10401";"Sandwich Mittel";5;5;1;NA;5;0;0;5;100;0,0622657252089015;"KW49.xlsx";2015
"742";"A10403";"Bagel 1";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0684922977297917;"KW49.xlsx";2015
"743";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0684922977297917;"KW49.xlsx";2015
"744";"A10410";"Sandwich Milano";16;16;4;NA;4;0;0;16;100;0,199250320668485;"KW49.xlsx";2015
"745";"A10412";"Sandwich Gruyere";4;4;1;NA;4;0;0;4;100;0,0498125801671212;"KW49.xlsx";2015
"746";"A10413";"Sandwich Start Your Day";31,5;31,5;7;NA;4,5;0;0;31,5;100;0,39227406881608;"KW49.xlsx";2015
"747";"A10414";"Sandwich Ham & Cheese";11;11;2;NA;5,5;0;0;11;100;0,136984595459583;"KW49.xlsx";2015
"748";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,205476893189375;"KW49.xlsx";2015
"749";"A10418";"Sandwich Gruyere Semmel";8;8;2;NA;4;0;0;8;100;0,0996251603342424;"KW49.xlsx";2015
"750";"A10451";"Sandwich Bauette";30,5;30,5;6;NA;5,08;0;0;30,5;100;0,379820923774299;"KW49.xlsx";2015
"751";"Total Gruppe";NA;8030,1;8030,1;1243;9,134;6,46;0;0;8030,1;NA;100;"KW49.xlsx";2015
"752";"A10000";"Küche";36,4;36,4;21;NA;1,73;0;0;36,4;100;0,415596277901467;"KW50.xlsx";2015
"753";"A10001";"Favorite";3205;3205;434;NA;7,38;0;0;3205;100;36,5930239196209;"KW50.xlsx";2015
"754";"A10002";"Green";1939;1939;260;NA;7,46;0;0;1939;100;22,1384940343666;"KW50.xlsx";2015
"755";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,12559228178341;"KW50.xlsx";2015
"756";"A10004";"Brot Stück";1,2;1,2;4;NA;0,3;0;0;1,2;100;0,0137009761945539;"KW50.xlsx";2015
"757";"A10005";"Menu Suppe";46,5;46,5;31;NA;1,5;0;0;46,5;100;0,530912827538962;"KW50.xlsx";2015
"758";"A10006";"Menu Salat";186,5;186,5;121;NA;1,54;0;0;186,5;100;2,12936005023691;"KW50.xlsx";2015
"759";"A10007";"Senf Mayo Ketschup";6,5;6,5;13;NA;0,5;0;0;6,5;100;0,0742136210538334;"KW50.xlsx";2015
"760";"A10011";"Kitchen 1";408;408;41;NA;9,95;0;0;408;100;4,65833190614831;"KW50.xlsx";2015
"761";"A10013";"Kitchen 3";221;221;19;NA;11,63;0;0;221;100;2,52326311583034;"KW50.xlsx";2015
"762";"A10014";"Kitchen 4";469;469;37;NA;12,68;0;0;469;100;5,35479819603813;"KW50.xlsx";2015
"763";"A10020";"Local 0";1623;1623;224;NA;7,25;0;0;1623;100;18,5305703031341;"KW50.xlsx";2015
"764";"A10040";"Garden";243,1;243,1;46;10,506;23,14;0;0;243,1;100;2,77558942741337;"KW50.xlsx";2015
"765";"A10060";"Frucht -.70";1,4;1,4;2;NA;0,7;0;0;1,4;100;0,0159844722269795;"KW50.xlsx";2015
"766";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,00913398412970257;"KW50.xlsx";2015
"767";"A10063";"Frucht 1.00";10;10;10;NA;1;0;0;10;100;0,114174801621282;"KW50.xlsx";2015
"768";"A10065";"Frucht 1.30";2,6;2,6;2;NA;1,3;0;0;2,6;100;0,0296854484215334;"KW50.xlsx";2015
"769";"A10072";"Schichtjoghurt";15;15;5;NA;3;0;0;15;100;0,171262202431923;"KW50.xlsx";2015
"770";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0799223611348975;"KW50.xlsx";2015
"771";"A10101";"Ragusa-Gipfel ";16,8;16,8;7;NA;2,4;0;0;16,8;100;0,191813666723754;"KW50.xlsx";2015
"772";"A10102";"Mandelgipfel ";21,6;21,6;9;NA;2,4;0;0;21,6;100;0,24661757150197;"KW50.xlsx";2015
"773";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"774";"A10104";"Schoggi-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"775";"A10105";"Schinkengipfel ";10;10;4;NA;2,5;0;0;10;100;0,114174801621282;"KW50.xlsx";2015
"776";"A10108";"Laugenbrezel mit Butter";9;9;4;NA;2,25;0;0;9;100;0,102757321459154;"KW50.xlsx";2015
"777";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0251184563566821;"KW50.xlsx";2015
"778";"A10114";"Fitnessbrötli ";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0388194325512359;"KW50.xlsx";2015
"779";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"780";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"781";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"782";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274019523891077;"KW50.xlsx";2015
"783";"A10131";"Vanille/Apfelstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0548039047782155;"KW50.xlsx";2015
"784";"A10135";"Wähe";11,7;11,7;3;NA;3,9;0;0;11,7;100;0,1335845178969;"KW50.xlsx";2015
"785";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0285437004053205;"KW50.xlsx";2015
"786";"A10152";"Wienerli im Teig";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0285437004053205;"KW50.xlsx";2015
"787";"A10153";"Calzone";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0399611805674488;"KW50.xlsx";2015
"788";"A10161";"Muffin gross";15;15;5;NA;3;0;0;15;100;0,171262202431923;"KW50.xlsx";2015
"789";"A10200";"Birchermüesli Classic";25,6;25,6;8;NA;3,2;0;0;25,6;100;0,292287492150482;"KW50.xlsx";2015
"790";"A10401";"Sandwich Mittel";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0627961408917052;"KW50.xlsx";2015
"791";"A10403";"Bagel 1";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0627961408917052;"KW50.xlsx";2015
"792";"A10408";"Sandwich Hammer Ham";6,5;6,5;1;NA;6,5;0;0;6,5;100;0,0742136210538334;"KW50.xlsx";2015
"793";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0627961408917052;"KW50.xlsx";2015
"794";"A10410";"Sandwich Milano";8;8;2;NA;4;0;0;8;100;0,0913398412970257;"KW50.xlsx";2015
"795";"A10412";"Sandwich Gruyere";16,5;16,5;4;NA;4,13;0;0;16,5;100;0,188388422675116;"KW50.xlsx";2015
"796";"A10413";"Sandwich Start Your Day";28;28;6;NA;4,67;0;0;28;100;0,31968944453959;"KW50.xlsx";2015
"797";"A10414";"Sandwich Ham & Cheese";11;11;2;NA;5,5;0;0;11;100;0,12559228178341;"KW50.xlsx";2015
"798";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,188388422675116;"KW50.xlsx";2015
"799";"A10416";"Sandwich Ticinese";12,5;12,5;2;NA;6,25;0;0;12,5;100;0,142718502026603;"KW50.xlsx";2015
"800";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0456699206485129;"KW50.xlsx";2015
"801";"A10418";"Sandwich Gruyere Semmel";4;4;1;NA;4;0;0;4;100;0,0456699206485129;"KW50.xlsx";2015
"802";"A10430";"Bagel Sandwich Fisherman's Catch";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0627961408917052;"KW50.xlsx";2015
"803";"A10451";"Sandwich Bauette";50;50;10;NA;5;0;0;50;100;0,570874008106411;"KW50.xlsx";2015
"804";"L19100";"Patisserie offen";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0399611805674488;"KW50.xlsx";2015
"805";"Total Gruppe";NA;8758,5;8758,5;1366;10,506;6,41;0;0;8758,5;NA;100;"KW50.xlsx";2015
"806";"A10000";"Küche";39,2;39,2;7;NA;5,6;0;0;39,2;100;0,470774736690406;"KW51.xlsx";2015
"807";"A10001";"Favorite";3012;3012;405;NA;7,44;0;0;3012;100;36,1727935436608;"KW51.xlsx";2015
"808";"A10002";"Green";1985;1985;270;NA;7,35;0;0;1985;100;23,8389758247565;"KW51.xlsx";2015
"809";"A10005";"Menu Suppe";53;53;34;NA;1,56;0;0;53;100;0,636506659300803;"KW51.xlsx";2015
"810";"A10006";"Menu Salat";157;157;104;NA;1,51;0;0;157;100;1,88550085868351;"KW51.xlsx";2015
"811";"A10007";"Senf Mayo Ketschup";3,5;3,5;7;NA;0,5;0;0;3,5;100;0,0420334586330719;"KW51.xlsx";2015
"812";"A10012";"Kitchen 2";229;229;22;NA;10,41;0;0;229;100;2,75018915056385;"KW51.xlsx";2015
"813";"A10013";"Kitchen 3";72;72;6;NA;12;0;0;72;100;0,864688291880337;"KW51.xlsx";2015
"814";"A10014";"Kitchen 4";562;562;45;NA;12,49;0;0;562;100;6,74937250051041;"KW51.xlsx";2015
"815";"A10020";"Local 0";1623;1623;220;NA;7,38;0;0;1623;100;19,4915152461359;"KW51.xlsx";2015
"816";"A10023";"Local 3";34;34;3;NA;11,33;0;0;34;100;0,40832502672127;"KW51.xlsx";2015
"817";"A10040";"Garden";290,6;290,6;47;12,37;23,49;0;0;290,6;100;3,48997802250591;"KW51.xlsx";2015
"818";"A10063";"Frucht 1.00";1;1;1;NA;1;0;0;1;100;0,0120095596094491;"KW51.xlsx";2015
"819";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0144114715313389;"KW51.xlsx";2015
"820";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,0720573576566947;"KW51.xlsx";2015
"821";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0420334586330719;"KW51.xlsx";2015
"822";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0156124274922839;"KW51.xlsx";2015
"823";"A10101";"Ragusa-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0864688291880337;"KW51.xlsx";2015
"824";"A10102";"Mandelgipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0576458861253558;"KW51.xlsx";2015
"825";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0288229430626779;"KW51.xlsx";2015
"826";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0264210311407881;"KW51.xlsx";2015
"827";"A10111";"Schoggi Fair";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0528420622815761;"KW51.xlsx";2015
"828";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0204162513360635;"KW51.xlsx";2015
"829";"A10114";"Fitnessbrötli ";7;7;4;NA;1,75;0;0;7;100;0,0840669172661438;"KW51.xlsx";2015
"830";"A10126";"Apfel im Schlafrock";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,115291772250712;"KW51.xlsx";2015
"831";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0300238990236228;"KW51.xlsx";2015
"832";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0264210311407881;"KW51.xlsx";2015
"833";"A10147";"Pariser Gipfel";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0192152953751186;"KW51.xlsx";2015
"834";"A10152";"Wienerli im Teig";5;5;2;NA;2,5;0;0;5;100;0,0600477980472456;"KW51.xlsx";2015
"835";"A10161";"Muffin gross";27;27;9;NA;3;0;0;27;100;0,324258109455126;"KW51.xlsx";2015
"836";"A10163";"Bürli";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0168133834532288;"KW51.xlsx";2015
"837";"A10200";"Birchermüesli Classic";54,4;54,4;17;NA;3,2;0;0;54,4;100;0,653320042754032;"KW51.xlsx";2015
"838";"A10400";"Sandwich klein";8;8;2;NA;4;0;0;8;100;0,096076476875593;"KW51.xlsx";2015
"839";"A10404";"Bagel 2";6;6;1;NA;6;0;0;6;100;0,0720573576566947;"KW51.xlsx";2015
"840";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0660525778519702;"KW51.xlsx";2015
"841";"A10412";"Sandwich Gruyere";8;8;2;NA;4;0;0;8;100;0,096076476875593;"KW51.xlsx";2015
"842";"A10413";"Sandwich Start Your Day";40,5;40,5;9;NA;4,5;0;0;40,5;100;0,486387164182689;"KW51.xlsx";2015
"843";"A10414";"Sandwich Ham & Cheese";11;11;2;NA;5,5;0;0;11;100;0,13210515570394;"KW51.xlsx";2015
"844";"A10416";"Sandwich Ticinese";18;18;3;NA;6;0;0;18;100;0,216172072970084;"KW51.xlsx";2015
"845";"A10418";"Sandwich Gruyere Semmel";4;4;1;NA;4;0;0;4;100;0,0480382384377965;"KW51.xlsx";2015
"846";"A10450";"Sandwich Laugenkaiser";4;4;1;NA;4;0;0;4;100;0,0480382384377965;"KW51.xlsx";2015
"847";"A10451";"Sandwich Bauette";15;15;3;NA;5;0;0;15;100;0,180143394141737;"KW51.xlsx";2015
"848";"Total Gruppe";NA;8326,7;8326,7;1251;12,37;6,66;0;0;8326,7;NA;100;"KW51.xlsx";2015
"849";"A10000";"Küche";37,8;37,8;12;NA;3,15;0;0;37,8;100;3,11598384304674;"KW52.xlsx";2015
"850";"A10001";"Favorite";878;878;114;NA;7,7;0;0;878;100;72,3765559310856;"KW52.xlsx";2015
"851";"A10002";"Green";214;214;28;NA;7,64;0;0;214;100;17,6407550902646;"KW52.xlsx";2015
"852";"A10005";"Menu Suppe";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,123650152501855;"KW52.xlsx";2015
"853";"A10006";"Menu Salat";19,5;19,5;13;NA;1,5;0;0;19,5;100;1,60745198252411;"KW52.xlsx";2015
"854";"A10040";"Garden";23,4;23,4;4;1,018;22,99;0;0;23,4;100;1,92894237902893;"KW52.xlsx";2015
"855";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,197840244002968;"KW52.xlsx";2015
"856";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,197840244002968;"KW52.xlsx";2015
"857";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,18135355700272;"KW52.xlsx";2015
"858";"A10152";"Wienerli im Teig";5;5;2;NA;2,5;0;0;5;100;0,412167175006182;"KW52.xlsx";2015
"859";"A10200";"Birchermüesli Classic";6,4;6,4;2;NA;3,2;0;0;6,4;100;0,527573984007914;"KW52.xlsx";2015
"860";"A10413";"Sandwich Start Your Day";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,370950457505564;"KW52.xlsx";2015
"861";"A10416";"Sandwich Ticinese";6;6;1;NA;6;0;0;6;100;0,494600610007419;"KW52.xlsx";2015
"862";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,824334350012365;"KW52.xlsx";2015
"863";"Total Gruppe";NA;1213,1;1213,1;183;1,018;6,63;0;0;1213,1;NA;100;"KW52.xlsx";2015
"864";"Total Gruppe";NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;"KW53.xlsx";2015
