Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10040,Garden,185.5,185.5,25,8.06,23.01,0,0,185.5,100,11.3,21.12.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.06,21.12.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.37,21.12.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.21,21.12.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.29,21.12.csv,2016
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.29,21.12.csv,2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.13,21.12.csv,2016
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.78,21.12.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.27,21.12.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.24,21.12.csv,2016
Total Gruppe,NA,1641.6,1641.6,205,8.06,8.01,0,0,1641.6,NA,100,21.12.csv,2016
A10001,Favorite,656,656,87,NA,7.54,0,0,656,100,57.85,22.12.csv,2016
A10002,Green,337,337,46,NA,7.33,0,0,337,100,29.72,22.12.csv,2016
A10005,Menu Suppe,3,3,2,NA,1.5,0,0,3,100,0.26,22.12.csv,2016
A10006,Menu Salat,14.5,14.5,9,NA,1.61,0,0,14.5,100,1.28,22.12.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.09,22.12.csv,2016
A10040,Garden,85.5,85.5,15,3.7,23.11,0,0,85.5,100,7.54,22.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.26,22.12.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.21,22.12.csv,2016
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.39,22.12.csv,2016
A10113,Mandelbrötli ,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.19,22.12.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.56,22.12.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.49,22.12.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.35,22.12.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.35,22.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.44,22.12.csv,2016
Total Gruppe,NA,1133.9,1133.9,172,3.7,6.59,0,0,1133.9,NA,100,22.12.csv,2016
A10001,Favorite,346,346,47,NA,7.36,0,0,346,100,59.61,23.12.csv,2016
A10002,Green,178,178,24,NA,7.42,0,0,178,100,30.67,23.12.csv,2016
A10006,Menu Salat,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.26,23.12.csv,2016
A10040,Garden,44.5,44.5,9,1.904,23.37,0,0,44.5,100,7.67,23.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.52,23.12.csv,2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.41,23.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.86,23.12.csv,2016
Total Gruppe,NA,580.4,580.4,84,1.904,6.91,0,0,580.4,NA,100,23.12.csv,2016
