Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.31,22.09.csv,2016
Total Gruppe,NA,1960.9,1960.9,262,14.72,7.48,0,0,1960.9,NA,100,22.09.csv,2016
A10000,Küche,40,40,7,NA,5.71,0,0,40,100,2.14,23.09.csv,2016
A10001,Favorite,1015,1015,132,NA,7.69,0,0,1015,100,54.24,23.09.csv,2016
A10002,Green,372,372,51,NA,7.29,0,0,372,100,19.88,23.09.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.02,23.09.csv,2016
A10006,Menu Salat,7,7,4,NA,1.75,0,0,7,100,0.37,23.09.csv,2016
A10014,Kitchen 4,167,167,13,NA,12.85,0,0,167,100,8.92,23.09.csv,2016
A10040,Garden,196.1,196.1,24,8.488,23.1,0,0,196.1,100,10.48,23.09.csv,2016
A10063,Frucht 1.00,4,4,4,NA,1,0,0,4,100,0.21,23.09.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.19,23.09.csv,2016
A10110,Sonnenblumenbrötli,3.4,3.4,2,NA,1.7,0,0,3.4,100,0.18,23.09.csv,2016
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,23.09.csv,2016
A10135,Wähe,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.24,23.09.csv,2016
A10164,Hausgemachter Kuchen,5,5,2,NA,2.5,0,0,5,100,0.27,23.09.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.17,23.09.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,23.09.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.21,23.09.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.24,23.09.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.32,23.09.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.21,23.09.csv,2016
A10450,Sandwich Laugenkaiser,8,8,2,NA,4,0,0,8,100,0.43,23.09.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.27,23.09.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.32,23.09.csv,2016
L19100,Patisserie offen,5,5,1,NA,5,0,0,5,100,0.27,23.09.csv,2016
Total Gruppe,NA,1871.4,1871.4,254,8.488,7.37,0,0,1871.4,NA,100,23.09.csv,2016
A10001,Favorite,1216,1216,154,NA,7.9,0,0,1216,100,66.66,26.09.csv,2016
A10002,Green,308,308,41,NA,7.51,0,0,308,100,16.88,26.09.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.02,26.09.csv,2016
A10006,Menu Salat,18,18,12,NA,1.5,0,0,18,100,0.99,26.09.csv,2016
A10040,Garden,219.3,219.3,28,9.542,22.98,0,0,219.3,100,12.02,26.09.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.16,26.09.csv,2016
A10101,Ragusa-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,26.09.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,26.09.csv,2016
A10121,Mandelschnecke,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.26,26.09.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,26.09.csv,2016
A10130,Vanillekreuz,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.26,26.09.csv,2016
A10135,Wähe,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.25,26.09.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,26.09.csv,2016
A10164,Hausgemachter Kuchen,5,5,2,NA,2.5,0,0,5,100,0.27,26.09.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.35,26.09.csv,2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0,0,11,100,0.6,26.09.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.22,26.09.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.25,26.09.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.27,26.09.csv,2016
Total Gruppe,NA,1824.2,1824.2,255,9.542,7.15,0,0,1824.2,NA,100,26.09.csv,2016
A10000,Küche,352.1,352.1,40,NA,8.8,0,0,352.1,100,14.36,27.09.csv,2016
A10001,Favorite,910,910,114,NA,7.98,0,0,910,100,37.1,27.09.csv,2016
A10002,Green,646,646,82,NA,7.88,0,0,646,100,26.34,27.09.csv,2016
A10006,Menu Salat,9,9,6,NA,1.5,0,0,9,100,0.37,27.09.csv,2016
A10040,Garden,278.3,278.3,35,12.096,23.01,0,0,278.3,100,11.35,27.09.csv,2016
A10063,Frucht 1.00,38,38,38,NA,1,0,0,38,100,1.55,27.09.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.12,27.09.csv,2016
A10100,Gipfel,30,30,20,NA,1.5,0,0,30,100,1.22,27.09.csv,2016
A10101,Ragusa-Gipfel,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.2,27.09.csv,2016
A10112,Maisbrötli,41.6,41.6,22,NA,1.89,0,0,41.6,100,1.7,27.09.csv,2016
A10116,Semmel,20.8,20.8,13,NA,1.6,0,0,20.8,100,0.85,27.09.csv,2016
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,27.09.csv,2016
A10148,Fruchttörtli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.2,27.09.csv,2016
A10200,Birchermüesli Classic,13.3,13.3,4,NA,3.33,0,0,13.3,100,0.54,27.09.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.22,27.09.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.16,27.09.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.16,27.09.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.18,27.09.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.16,27.09.csv,2016
A10451,Sandwich Bauette,10.5,10.5,2,NA,5.25,0,0,10.5,100,0.43,27.09.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.24,27.09.csv,2016
L18006,Käseplatte 800g,32,32,1,NA,32,0,0,32,100,1.3,27.09.csv,2016
L18007,Aufschnitt- / Wurstplatte 800g,28,28,1,NA,28,0,0,28,100,1.14,27.09.csv,2016
Total Gruppe,NA,2452.6,2452.6,390,12.096,6.29,0,0,2452.6,NA,100,27.09.csv,2016
A10000,Küche,29.1,29.1,4,NA,7.28,0,0,29.1,100,1.48,28.09.csv,2016
A10001,Favorite,781,781,100,NA,7.81,0,0,781,100,39.81,28.09.csv,2016
A10002,Green,790,790,103,NA,7.67,0,0,790,100,40.27,28.09.csv,2016
A10004,Brot Stück,1.2,1.2,4,NA,0.3,0,0,1.2,100,0.06,28.09.csv,2016
A10006,Menu Salat,14.5,14.5,9,NA,1.61,0,0,14.5,100,0.74,28.09.csv,2016
A10014,Kitchen 4,64,64,5,NA,12.8,0,0,64,100,3.26,28.09.csv,2016
A10040,Garden,220.1,220.1,27,9.558,23.03,0,0,220.1,100,11.22,28.09.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,28.09.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.31,28.09.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.18,28.09.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.11,28.09.csv,2016
A10124,Kirschenstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,28.09.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,28.09.csv,2016
A10135,Wähe,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.23,28.09.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.24,28.09.csv,2016
A10144,Trockengebäck 100g verpackt,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.22,28.09.csv,2016
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.65,28.09.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,28.09.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.2,28.09.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.23,28.09.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.2,28.09.csv,2016
Total Gruppe,NA,1961.9,1961.9,272,9.558,7.21,0,0,1961.9,NA,100,28.09.csv,2016
A10000,Küche,13.3,13.3,2,NA,6.65,0,0,13.3,100,0.66,29.09.csv,2016
A10001,Favorite,655,655,81,NA,8.09,0,0,655,100,32.39,29.09.csv,2016
A10002,Green,817,817,105,NA,7.78,0,0,817,100,40.4,29.09.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,29.09.csv,2016
A10006,Menu Salat,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.37,29.09.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,29.09.csv,2016
A10014,Kitchen 4,220,220,17,NA,12.94,0,0,220,100,10.88,29.09.csv,2016
A10040,Garden,256.1,256.1,28,11.078,23.12,0,0,256.1,100,12.66,29.09.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.3,29.09.csv,2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,29.09.csv,2016
A10135,Wähe,13.5,13.5,3,NA,4.5,0,0,13.5,100,0.67,29.09.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.36,29.09.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.16,29.09.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.2,29.09.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.2,29.09.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.22,29.09.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.2,29.09.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.2,29.09.csv,2016
Total Gruppe,NA,2022.5,2022.5,255,11.078,7.93,0,0,2022.5,NA,100,29.09.csv,2016
A10000,Küche,10190,10190,1053,NA,9.68,0,0,10190,100,83.28,30.09.csv,2016
A10001,Favorite,955,955,123,NA,7.76,0,0,955,100,7.8,30.09.csv,2016
A10002,Green,438,438,57,NA,7.68,0,0,438,100,3.58,30.09.csv,2016
A10006,Menu Salat,25,25,16,NA,1.56,0,0,25,100,0.2,30.09.csv,2016
A10014,Kitchen 4,237,237,18,NA,13.17,0,0,237,100,1.94,30.09.csv,2016
A10040,Garden,334.7,334.7,37,14.476,23.12,0,0,334.7,100,2.74,30.09.csv,2016
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.02,30.09.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.02,30.09.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.03,30.09.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.02,30.09.csv,2016
A10120,Mandelbrezel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.02,30.09.csv,2016
A10127,Aprikosenplunder,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.04,30.09.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.02,30.09.csv,2016
A10200,Birchermüesli Classic,26.6,26.6,8,NA,3.33,0,0,26.6,100,0.22,30.09.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.03,30.09.csv,2016
A10411,Sandwich Power Ham,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.04,30.09.csv,2016
Total Gruppe,NA,12236.1,12236.1,1324,14.476,9.24,0,0,12236.1,NA,100,30.09.csv,2016
