Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
Total Gruppe,NA,2202,2202,283,4.868,7.78,0,0,2202,NA,100,28.09.csv,2016
A10000,Küche,23,23,6,NA,3.83,0,0,23,100,1.12,29.09.csv,2016
A10001,Favorite,815,815,111,NA,7.34,0,0,815,100,39.54,29.09.csv,2016
A10002,Green,620,620,83,NA,7.47,0,0,620,100,30.08,29.09.csv,2016
A10006,Menu Salat,25.5,25.5,17,NA,1.5,0,0,25.5,100,1.24,29.09.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,29.09.csv,2016
A10020,Local 0,262,262,34,NA,7.71,0,0,262,100,12.71,29.09.csv,2016
A10040,Garden,255.8,255.8,38,11.13,22.98,0,0,255.8,100,12.41,29.09.csv,2016
A100700,Yogi,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.08,29.09.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.17,29.09.csv,2016
A10080,Tagesdessert 2.50,1.8,1.8,1,NA,1.8,0,0,1.8,100,0.09,29.09.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,29.09.csv,2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.21,29.09.csv,2016
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.21,29.09.csv,2016
A10136,Muffin,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.12,29.09.csv,2016
A10161,Muffin gross,9,9,3,NA,3,0,0,9,100,0.44,29.09.csv,2016
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.62,29.09.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.39,29.09.csv,2016
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.44,29.09.csv,2016
Total Gruppe,NA,2061.2,2061.2,310,11.13,6.65,0,0,2061.2,NA,100,29.09.csv,2016
A10000,Küche,15,15,4,NA,3.75,0,0,15,100,1.21,30.09.csv,2016
A10001,Favorite,582,582,79,NA,7.37,0,0,582,100,47.11,30.09.csv,2016
A10002,Green,248,248,34,NA,7.29,0,0,248,100,20.07,30.09.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.45,30.09.csv,2016
A10006,Menu Salat,16.5,16.5,11,NA,1.5,0,0,16.5,100,1.34,30.09.csv,2016
A10020,Local 0,218,218,29,NA,7.52,0,0,218,100,17.64,30.09.csv,2016
A10040,Garden,103.6,103.6,15,4.498,23.03,0,0,103.6,100,8.39,30.09.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.08,30.09.csv,2016
A100700,Yogi,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.13,30.09.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.49,30.09.csv,2016
A10161,Muffin gross,12,12,4,NA,3,0,0,12,100,0.97,30.09.csv,2016
A10163,Bürli,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.11,30.09.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.52,30.09.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.45,30.09.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.32,30.09.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.32,30.09.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.4,30.09.csv,2016
Total Gruppe,NA,1235.5,1235.5,188,4.498,6.57,0,0,1235.5,NA,100,30.09.csv,2016
